  0.00000000E+00 -0.16691335E+01
  0.81821151E-02 -0.16790109E+01
  0.16364230E-01 -0.17017324E+01
  0.24546345E-01 -0.17294760E+01
  0.32728461E-01 -0.17591478E+01
  0.40910576E-01 -0.17896202E+01
  0.49092691E-01 -0.18204191E+01
  0.57274806E-01 -0.18513151E+01
  0.65456921E-01 -0.18821845E+01
  0.73639036E-01 -0.19129554E+01
  0.81821151E-01 -0.19435840E+01
  0.90003267E-01 -0.19740430E+01
  0.98185382E-01 -0.20043153E+01
  0.10636750E+00 -0.20343910E+01
  0.11454961E+00 -0.20642649E+01
  0.12273173E+00 -0.20939354E+01
  0.13091384E+00 -0.21234034E+01
  0.13909596E+00 -0.21526718E+01
  0.14727807E+00 -0.21817450E+01
  0.15546019E+00 -0.22106282E+01
  0.16364230E+00 -0.22393274E+01
  0.17182442E+00 -0.22678492E+01
  0.18000653E+00 -0.22962000E+01
  0.18818865E+00 -0.23243867E+01
  0.19637076E+00 -0.23524157E+01
  0.20455288E+00 -0.23802930E+01
  0.21273499E+00 -0.24080244E+01
  0.22091711E+00 -0.24356148E+01
  0.22909922E+00 -0.24630685E+01
  0.23728134E+00 -0.24903889E+01
  0.24546345E+00 -0.25175786E+01
  0.25364557E+00 -0.25446391E+01
  0.26182768E+00 -0.25715706E+01
  0.27000980E+00 -0.25983726E+01
  0.27819191E+00 -0.26250431E+01
  0.28637403E+00 -0.26515789E+01
  0.29455615E+00 -0.26779756E+01
  0.30273826E+00 -0.27042275E+01
  0.31092038E+00 -0.27303277E+01
  0.31910249E+00 -0.27562681E+01
  0.32728461E+00 -0.27820392E+01
  0.33546672E+00 -0.28076304E+01
  0.34364884E+00 -0.28330300E+01
  0.35183095E+00 -0.28582250E+01
  0.36001307E+00 -0.28832017E+01
  0.36819518E+00 -0.29079451E+01
  0.37637730E+00 -0.29324397E+01
  0.38455941E+00 -0.29566690E+01
  0.39274153E+00 -0.29806159E+01
  0.40092364E+00 -0.30042629E+01
  0.40910576E+00 -0.30275917E+01
  0.41728787E+00 -0.30505843E+01
  0.42546999E+00 -0.30732219E+01
  0.43365210E+00 -0.30954862E+01
  0.44183422E+00 -0.31173586E+01
  0.45001633E+00 -0.31388210E+01
  0.45819845E+00 -0.31598556E+01
  0.46638056E+00 -0.31804451E+01
  0.47456268E+00 -0.32005727E+01
  0.48274479E+00 -0.32202225E+01
  0.49092691E+00 -0.32393795E+01
  0.49910902E+00 -0.32580294E+01
  0.50729114E+00 -0.32761594E+01
  0.51547325E+00 -0.32937576E+01
  0.52365537E+00 -0.33108133E+01
  0.53183748E+00 -0.33273173E+01
  0.54001960E+00 -0.33432618E+01
  0.54820171E+00 -0.33586401E+01
  0.55638383E+00 -0.33734475E+01
  0.56456595E+00 -0.33876804E+01
  0.57274806E+00 -0.34013368E+01
  0.58093018E+00 -0.34144162E+01
  0.58911229E+00 -0.34269196E+01
  0.59729441E+00 -0.34388495E+01
  0.60547652E+00 -0.34502098E+01
  0.61365864E+00 -0.34610056E+01
  0.62184075E+00 -0.34712435E+01
  0.63002287E+00 -0.34809311E+01
  0.63820498E+00 -0.34900773E+01
  0.64638710E+00 -0.34986920E+01
  0.65456921E+00 -0.35067858E+01
  0.66275133E+00 -0.35143702E+01
  0.67093344E+00 -0.35214575E+01
  0.67911556E+00 -0.35280604E+01
