# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2    -0.44168     0.14762    -0.14644   -1.053256386   -0.884071716    0.169184670
     1       2    -0.14762     0.14762    -0.14644    1.207737236    1.599838465    0.392101229
     1       2    -0.00059     0.29465    -0.29347   -0.382898870   -0.138364281    0.244534589
     1       2    -0.44168    -0.14644     0.14762   -1.053256386   -0.884071715    0.169184671
     1       2    -0.29465     0.00059     0.00059    1.340379772    1.723219998    0.382840226
     1       2    -0.14762     0.14762     0.14762    1.196220579    1.588222540    0.392001961
     1       2    -0.00059     0.29465     0.00059    1.340379772    1.723219998    0.382840225
     1       2     0.14644     0.44168    -0.14644   -1.050052143   -0.880823648    0.169228495
     1       2    -0.29465     0.00059     0.29465   -0.390475993   -0.145972193    0.244503800
     1       2    -0.00059     0.00059     0.29465    1.340379772    1.723219998    0.382840226
     1       2     0.14644     0.14762     0.14762    1.207737236    1.599838465    0.392101229
     1       2     0.29347     0.29465     0.00059   -0.382898870   -0.138364282    0.244534589
     1       2    -0.14762    -0.14644     0.44168   -1.053256386   -0.884071716    0.169184670
     1       2     0.14644    -0.14644     0.44168   -1.050052143   -0.880823641    0.169228502
     1       2     0.29347     0.00059     0.29465   -0.382898870   -0.138364281    0.244534589
     1       2     0.44050     0.14762     0.14762   -1.050994754   -0.881802899    0.169191855
     1       2    -0.00059    -0.29347     0.58870   -1.425645491   -1.255753584    0.169891908
     1       2    -0.29465     0.29465     0.00059   -0.390475993   -0.145972193    0.244503799
     1       2    -0.14762     0.44168    -0.14644   -1.053256386   -0.884071716    0.169184670
     1       2    -0.58870     0.00059     0.29465   -1.425645491   -1.255753581    0.169891910
     1       2    -0.44168     0.14762     0.14762   -1.056459879   -0.887319977    0.169139902
     1       2     0.29347    -0.29347    -0.29347   -1.478019732   -1.384205040    0.093814692
     1       2    -0.14762     0.44168     0.14762   -1.056459879   -0.887319968    0.169139911
     1       2    -0.00059    -0.58753     0.00059   -1.584206952   -1.512398712    0.071808239
     1       2     0.14644    -0.44050    -0.14644   -1.044480008   -0.875204462    0.169275546
     1       2    -0.14762     0.14762     0.44168   -1.056459879   -0.887319966    0.169139913
     1       2    -0.00059     0.29465     0.29465   -0.390475993   -0.145972193    0.244503799
