# neig  =     1024
# vol   =  0.195105171E+05
# nspin =        1
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  0.12961026E+01  0.29474255E+02 -0.10694760E+01  0.53226381E+01
  0.12965762E+01  0.49719882E+01 -0.32636156E+00  0.22057825E+01
  0.12970167E+01  0.93213757E+03  0.60228120E+01 -0.29930976E+02
  0.28440520E+01  0.72672769E+02  0.90030323E+00 -0.84771589E+01
  0.28468388E+01  0.29329817E+03  0.96709525E+00 -0.17098623E+02
  0.28521880E+01  0.65059803E+02 -0.65750428E+00  0.80391225E+01
  0.29330398E+01  0.59270244E+00 -0.73393434E+00  0.23247114E+00
  0.29358515E+01  0.43801419E-01  0.12534902E+00  0.16759786E+00
  0.29365100E+01  0.12443241E+00 -0.21552579E+00  0.27925086E+00
  0.29632352E+01  0.12333572E+00 -0.89551550E-01 -0.33958244E+00
  0.29636670E+01  0.96158083E-01 -0.12693872E+00  0.28292162E+00
  0.30679075E+01  0.32410577E+00  0.79046773E-02 -0.56924800E+00
  0.30687302E+01  0.36982599E+01  0.15708332E+01  0.11093886E+01
  0.30689671E+01  0.13127219E-01 -0.62042883E-01  0.96321854E-01
  0.30701423E+01  0.14702535E+00 -0.22635783E+00 -0.30949553E+00
  0.30707423E+01  0.90108897E+00 -0.38516393E+00  0.86760459E+00
  0.30714783E+01  0.44406180E-01 -0.13106943E+00  0.16500602E+00
  0.30755257E+01  0.20648454E-01  0.29099526E-01  0.14071841E+00
  0.30761806E+01  0.21085893E+00 -0.22822964E+00  0.39845973E+00
  0.30784809E+01  0.53868917E+00  0.51850329E+00 -0.51946463E+00
  0.30788797E+01  0.18912660E+01  0.17543850E+00 -0.13639968E+01
  0.30832646E+01  0.30665268E+00  0.20547231E-01 -0.55338096E+00
  0.30859107E+01  0.18001986E+00 -0.40677576E+00  0.12063721E+00
  0.30874072E+01  0.20232780E+00  0.44664266E+00  0.53274131E-01
  0.30877872E+01  0.44322896E+00 -0.25312080E+00 -0.61575874E+00
  0.30930666E+01  0.91623558E-01  0.26644973E+00  0.14362486E+00
  0.30934232E+01  0.43121527E+00  0.58531794E+00 -0.29768806E+00
  0.43757811E+01  0.89553607E-02 -0.94294557E-01 -0.79935682E-02
  0.43759350E+01  0.62398628E-02  0.76199329E-01 -0.20821267E-01
  0.43769030E+01  0.15549627E-01  0.77050654E-01  0.98045009E-01
  0.44037043E+01  0.40759655E+01  0.20101178E+01  0.18812708E+00
  0.44042246E+01  0.91691082E+00  0.92810792E+00 -0.23564066E+00
  0.44045170E+01  0.54091421E+02 -0.33299624E+01 -0.65576498E+01
  0.44093077E+01  0.12034281E-01  0.52385458E-01  0.96384878E-01
  0.44093308E+01  0.21509990E+00 -0.46348312E+00  0.16831544E-01
  0.44226667E+01  0.69070453E-02 -0.73279646E-01  0.39206362E-01
  0.46571882E+01  0.10922819E+00 -0.32661062E+00 -0.50534118E-01
  0.46589879E+01  0.90369936E+00  0.88073295E+00 -0.35778321E+00
  0.46597831E+01  0.69789507E+01  0.24766873E+01 -0.91922287E+00
  0.46667207E+01  0.57060819E+02 -0.75419903E+01 -0.42332208E+00
  0.46690653E+01  0.20228785E+01  0.97162291E+00  0.10386662E+01
  0.46711942E+01  0.21909375E+02  0.46685914E+01  0.33708962E+00
  0.46932737E+01  0.27640084E-01  0.13656596E+00  0.94814684E-01
  0.46946850E+01  0.27077985E+01 -0.15903668E+01 -0.42253056E+00
  0.46949982E+01  0.98834648E+00 -0.91852406E+00 -0.38034198E+00
  0.46996288E+01  0.45076201E+00  0.67128561E+00 -0.11732042E-01
  0.46997907E+01  0.43415407E+00 -0.63752846E+00  0.16646782E+00
  0.47010941E+01  0.41458263E+01  0.18989360E+01 -0.73475730E+00
  0.49247785E+01  0.22042419E+02 -0.10997648E+01  0.45643112E+01
  0.49256975E+01  0.35494095E+01 -0.62977217E-01 -0.18829348E+01
  0.49269173E+01  0.68981746E+02  0.50554466E+01  0.65897045E+01
  0.49546819E+01  0.33500252E-01 -0.11117899E+00 -0.14539424E+00
  0.49577749E+01  0.17806115E+00  0.37082340E-01 -0.42034040E+00
  0.49597086E+01  0.22222963E+01  0.36480587E+00  0.14454110E+01
  0.49947824E+01  0.30316644E-01  0.84101252E-01  0.15245859E+00
  0.49969237E+01  0.11034054E-02 -0.20856305E-01  0.25853819E-01
  0.49999357E+01  0.62335501E-01 -0.15204896E+00  0.19803185E+00
  0.50013649E+01  0.18685309E-01  0.41600779E-01 -0.13021015E+00
  0.50024652E+01  0.23347619E-01  0.14541292E-01 -0.15210578E+00
  0.50059629E+01  0.53764166E-03 -0.95166680E-02  0.21144141E-01
  0.52130551E+01  0.23209200E+02 -0.34053970E+01  0.34077076E+01
  0.52137573E+01  0.13576513E+02  0.30066091E+01 -0.21299799E+01
  0.52189762E+01  0.14659265E+00 -0.36803011E+00  0.10557692E+00
  0.52264710E+01  0.43249992E+01 -0.15091289E+01 -0.14309189E+01
