  0.001000000  0.000000000  0.000000000       4
       1       1   -7.528386573   -7.659239026
       1       2    5.551085309    6.289523304
       1       3    5.551595287    6.290033400
       1       4    5.551595287    6.290033400
  0.001000000  0.000000000  0.250000000       4
       1       1   -6.823571707   -6.874688060
       1       2    1.219269831    1.611468179
       1       3    4.689863385    5.377593745
       1       4    4.697459665    5.385187520
  0.001000000  0.000000000 -0.500000000       4
       1       1   -5.799379244   -5.805424081
       1       2   -1.478063602   -1.384247496
       1       3    4.144872351    4.781894200
       1       4    4.144961564    4.781984171
  0.001000000  0.000000000 -0.250000000       4
       1       1   -6.820143835   -6.871241634
       1       2    1.207737236    1.599838465
       1       3    4.687028032    5.374755901
       1       4    4.694798946    5.382529306
  0.001000000  0.250000000  0.000000000       4
       1       1   -6.823571707   -6.874688060
       1       2    1.219269831    1.611468179
       1       3    4.689863385    5.377593745
       1       4    4.697459665    5.385187520
  0.001000000  0.250000000  0.250000000       4
       1       1   -6.605013989   -6.651201470
       1       2    1.357277757    1.740231357
       1       3    3.563326586    4.174042332
       1       4    3.563346698    4.174067201
  0.001000000  0.250000000  0.500000000       4
       1       1   -5.456951273   -5.428545587
       1       2   -1.047737741   -0.878503573
       1       3    1.975117715    2.346496742
       1       4    3.158026747    3.718036112
  0.001000000  0.250000000 -0.250000000       4
       1       1   -5.883282905   -5.856658192
       1       2   -0.382898870   -0.138364282
       1       3    1.820562571    2.145029438
       1       4    4.048300764    4.685321606
  0.001000000 -0.500000000  0.000000000       4
       1       1   -5.799379244   -5.805424081
       1       2   -1.478063602   -1.384247496
       1       3    4.144872351    4.781894200
       1       4    4.144961564    4.781984171
  0.001000000  0.500000000  0.250000000       4
       1       1   -5.456951273   -5.428545601
       1       2   -1.047737741   -0.878503571
       1       3    1.975117715    2.346496725
       1       4    3.158026747    3.718036112
  0.001000000 -0.500000000 -0.500000000       4
       1       1   -4.813477535   -4.811413768
       1       2   -1.584206952   -1.512398712
       1       3    2.480336775    2.963338539
       1       4    2.480388018    2.963390912
  0.001000000 -0.500000000 -0.250000000       4
       1       1   -5.450933595   -5.422405309
       1       2   -1.053256386   -0.884071716
       1       3    1.964998955    2.335988268
       1       4    3.154139796    3.714149222
