# neig  =     1024
# vol   =  0.195105171E+05
# nspin =        1
#   ik    ic    iv    is        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.14050243E+01  0.15167732E-04  0.28053159E-02 -0.27014689E-02
     1     1     2     1  0.14050243E+01  0.15924697E-09  0.98711570E-05  0.78617572E-05
     1     1     3     1  0.14055344E+01  0.85351206E+03  0.29104240E+02 -0.25407170E+01
     1     1     4     1  0.15354297E+02  0.12832167E-06 -0.10599843E-03  0.34217832E-03
     1     2     1     1  0.45061584E+01  0.17789873E+01 -0.77049456E+00  0.10887265E+01
     1     2     2     1  0.45061584E+01  0.35642330E+01 -0.17219005E+01 -0.77413933E+00
     1     2     3     1  0.45066685E+01  0.38447405E+01  0.13148516E+01 -0.14546154E+01
     1     2     4     1  0.18455431E+02  0.89157056E-02  0.84989899E-01 -0.41139064E-01
     1     3     1     1  0.45061584E+01  0.30478118E+01 -0.15174579E+00  0.17391909E+01
     1     3     2     1  0.45061584E+01  0.12069886E+01  0.80718494E+00 -0.74527922E+00
     1     3     3     1  0.45066685E+01  0.81939062E+01 -0.27463652E+01  0.80708402E+00
     1     3     4     1  0.18455431E+02  0.19001837E-01 -0.13717463E+00 -0.13599980E-01
     1     4     1     1  0.45061584E+01  0.14793752E+01 -0.99505328E+00  0.69945990E+00
     1     4     2     1  0.45061584E+01  0.15344456E+01 -0.70976475E-01  0.12366924E+01
     1     4     3     1  0.45066685E+01  0.13155973E+02  0.15305861E+01  0.32883551E+01
     1     4     4     1  0.18455431E+02  0.30508341E-01  0.89276152E-02  0.17443807E+00
     2     1     1     1  0.31523228E+01  0.44840865E+02  0.44801798E+01  0.49768317E+01
     2     1     2     1  0.31599166E+01  0.89908345E-06 -0.94425875E-03 -0.86364675E-04
     2     1     3     1  0.69260421E+01  0.74139463E-01 -0.11642775E+00 -0.24613826E+00
     2     1     4     1  0.15412198E+02  0.85454135E-02  0.73003381E-01  0.56709081E-01
     2     2     1     1  0.64447102E+01  0.67649534E+00  0.33974308E+00 -0.74904605E+00
     2     2     2     1  0.64523040E+01  0.41463122E+01 -0.18766289E+01  0.79030131E+00
     2     2     3     1  0.10218430E+02  0.30653253E-02 -0.43537158E-01 -0.34202941E-01
     2     2     4     1  0.18704586E+02  0.49218800E-02  0.12707694E-01 -0.68995612E-01
     2     3     1     1  0.64447102E+01  0.47294678E+01  0.33525734E+00 -0.21487369E+01
     2     3     2     1  0.64523040E+01  0.59304158E+00  0.60359630E+00 -0.47823957E+00
     2     3     3     1  0.10218430E+02  0.21419648E-01 -0.13511777E+00 -0.56239093E-01
     2     3     4     1  0.18704586E+02  0.34403499E-01 -0.16509215E-01 -0.18474562E+00
     2     4     1     1  0.76994330E+01  0.12913729E+00  0.18343826E+00 -0.30901084E+00
     2     4     2     1  0.77070268E+01  0.56797082E-07 -0.11324339E-03 -0.20969744E-03
     2     4     3     1  0.11473152E+02  0.24809069E-01 -0.27301686E-01  0.15512475E+00
     2     4     4     1  0.19959309E+02  0.72940959E-03 -0.25919991E-01 -0.75870720E-02
     3     1     1     1  0.30883168E+01  0.23264294E-05  0.13635392E-02 -0.68351321E-03
     3     1     2     1  0.30884067E+01  0.46619306E+02 -0.51411124E+01 -0.44931357E+01
     3     1     3     1  0.92545484E+01  0.20178280E-01 -0.10937095E+00 -0.90643672E-01
     3     1     4     1  0.13675725E+02  0.15959684E-01  0.27163912E-01 -0.12337668E+00
     3     2     1     1  0.72374344E+01  0.57052056E+01  0.16032898E+01  0.17704992E+01
     3     2     2     1  0.72375243E+01  0.13948380E+00  0.22177097E+00  0.30050198E+00
     3     2     3     1  0.13403666E+02  0.63634417E-03  0.15381114E-01  0.19994136E-01
     3     2     4     1  0.17824843E+02  0.13046864E-02 -0.15051183E-01  0.32835168E-01
     3     3     1     1  0.72374344E+01  0.18282281E+00  0.25352274E+00  0.34430950E+00
     3     3     2     1  0.72375243E+01  0.43599591E+01 -0.10630323E+01 -0.17971982E+01
     3     3     3     1  0.13403666E+02  0.19882387E-01 -0.74249217E-01 -0.11987260E+00
     3     3     4     1  0.17824843E+02  0.40771429E-01  0.10227879E+00 -0.17409905E+00
     3     4     1     1  0.97190635E+01  0.37713913E-08  0.42701108E-04 -0.44136229E-04
     3     4     2     1  0.97191535E+01  0.23106409E-01  0.10855346E+00  0.10640750E+00
     3     4     3     1  0.15885295E+02  0.19599945E-02 -0.31382617E-01 -0.31227005E-01
     3     4     4     1  0.20306472E+02  0.85425891E-04 -0.25674833E-02  0.88788468E-02
     4     1     1     1  0.31549810E+01  0.33462820E-05 -0.10927265E-02 -0.14670484E-02
     4     1     2     1  0.31627544E+01  0.44492513E+02  0.63500399E+01  0.20419370E+01
     4     1     3     1  0.69376718E+01  0.69055111E-01  0.18689571E+00 -0.18472982E+00
     4     1     4     1  0.15408752E+02  0.85913039E-02  0.91034889E-01  0.17434245E-01
     4     2     1     1  0.64473684E+01  0.45303206E+01 -0.14419644E+00  0.21235649E+01
     4     2     2     1  0.64551418E+01  0.26319339E+00  0.19896708E+00  0.47286942E+00
     4     2     3     1  0.10230059E+02  0.12142222E-02  0.39532284E-02 -0.34620719E-01
     4     2     4     1  0.18701139E+02  0.19318476E-02  0.19611404E-01  0.39334977E-01
     4     3     1     1  0.64473684E+01  0.23411824E+00 -0.42834831E+00 -0.22502435E+00
     4     3     2     1  0.64551418E+01  0.50915838E+01  0.22560756E+01  0.41314213E-01
     4     3     3     1  0.10230059E+02  0.23516455E-01 -0.13224231E+00 -0.77642937E-01
     4     3     4     1  0.18701139E+02  0.37379749E-01  0.19313507E+00 -0.88652414E-02
     4     4     1     1  0.77020912E+01  0.10109759E-05  0.27006725E-03 -0.96852442E-03
     4     4     2     1  0.77098646E+01  0.13446683E+00 -0.16241170E+00 -0.32876933E+00
     4     4     3     1  0.11484782E+02  0.24111306E-01 -0.12163412E+00 -0.96521744E-01
     4     4     4     1  0.19955862E+02  0.74067285E-03  0.23314538E-01 -0.14039414E-01
     5     1     1     1  0.31523228E+01  0.44824981E+02  0.61511046E+01 -0.26436515E+01
