# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       1    -0.12246     0.12246     0.12246   -5.729939130   -5.726788178    0.003150952
     1       1    -0.11634     0.11634     0.11634   -5.782049619   -5.778896025    0.003153594
     1       1    -0.11022     0.11022     0.11022   -5.831670767   -5.828505647    0.003165120
     1       1    -0.10410     0.10410     0.10410   -5.878767616   -5.875469398    0.003298218
     1       1    -0.09797     0.09797     0.09797   -5.923420715   -5.919529510    0.003891205
     1       1    -0.09185     0.09185     0.09185   -5.965377614   -5.960183171    0.005194444
     1       1    -0.08573     0.08573     0.08573   -6.004726487   -5.997536856    0.007189630
     1       1    -0.07960     0.07960     0.07960   -6.041445209   -6.031746450    0.009698758
     1       1    -0.07348     0.07348     0.07348   -6.075514072   -6.062990444    0.012523628
     1       1    -0.06736     0.06736     0.06736   -6.106906020   -6.091393584    0.015512436
     1       1    -0.06123     0.06123     0.06123   -6.135624812   -6.117059048    0.018565764
     1       1    -0.05511     0.05511     0.05511   -6.161646965   -6.140032415    0.021614550
     1       1    -0.04899     0.04899     0.04899   -6.184960444   -6.160370435    0.024590009
     1       1    -0.04286     0.04286     0.04286   -6.205554763   -6.178161140    0.027393624
     1       1    -0.03674     0.03674     0.03674   -6.223420876   -6.193545238    0.029875638
     1       1    -0.03062     0.03062     0.03062   -6.238551156   -6.206709750    0.031841406
     1       1    -0.02449     0.02449     0.02449   -6.250933987   -6.217816245    0.033117742
     1       1    -0.01837     0.01837     0.01837   -6.260575088   -6.226884482    0.033690606
     1       1    -0.01225     0.01225     0.01225   -6.267352661   -6.233541579    0.033811082
     1       1    -0.00612     0.00612     0.00612   -6.271431723   -6.237616473    0.033815251
     1       1     0.00000     0.00000     0.00000   -6.272809915   -6.238994665    0.033815250
     1       1    -0.00000     0.00000     0.01225   -6.270972297   -6.237157047    0.033815250
     1       1    -0.00000     0.00000     0.02449   -6.265533644   -6.231723470    0.033810175
     1       1     0.00000     0.00000     0.03674   -6.256493270   -6.222829295    0.033663975
     1       1    -0.00000     0.00000     0.04899   -6.243632721   -6.210663175    0.032969546
     1       1    -0.00000     0.00000     0.06123   -6.227103216   -6.195679219    0.031423997
     1       1     0.00000     0.00000     0.07348   -6.206914435   -6.177868152    0.029046283
     1       1     0.00000     0.00000     0.08573   -6.183058720   -6.157010919    0.026047800
     1       1    -0.00000     0.00000     0.09797   -6.155547110   -6.132881886    0.022665223
     1       1    -0.00000     0.00000     0.11022   -6.124365707   -6.105285432    0.019080276
     1       1    -0.00000     0.00000     0.12246   -6.089561471   -6.074149206    0.015412266
     1       1    -0.00000     0.00000     0.13471   -6.051121859   -6.039377604    0.011744255
     1       1     0.00000     0.00000     0.14696   -6.009055414   -6.000896107    0.008159308
     1       1    -0.00000     0.00000     0.15920   -5.963371565   -5.958594835    0.004776731
     1       1     0.00000     0.00000     0.17145   -5.914080648   -5.912302401    0.001778248
     1       1     0.00000     0.00000     0.18370   -5.861193931   -5.861793397   -0.000599466
     1       1    -0.00000     0.00000     0.19594   -5.804723635   -5.806868650   -0.002145015
     1       1    -0.00000     0.00000     0.20819   -5.744890561   -5.747730004   -0.002839444
     1       1    -0.00000     0.00000     0.22044   -5.681293942   -5.684279586   -0.002985644
     1       1     0.00000     0.00000     0.23268   -5.614156562   -5.617147281   -0.002990719
     1       1    -0.00000     0.00000     0.24493   -5.543494756   -5.546485475   -0.002990719
     1       1    -0.00000     0.00000     0.25718   -5.469325971   -5.472316691   -0.002990719
     1       1    -0.00000     0.00000     0.26942   -5.391668804   -5.394663068   -0.002994264
     1       1    -0.00000     0.00000     0.28167   -5.310543042   -5.313639411   -0.003096369
     1       1     0.00000     0.00000     0.29392   -5.226352318   -5.229933672   -0.003581354
     1       1     0.00000     0.00000     0.30616   -5.138357247   -5.143018004   -0.004660757
     1       1    -0.00000     0.00000     0.31841   -5.046960599   -5.053281938   -0.006321339
     1       1     0.00000     0.00000     0.33066   -4.951901704   -4.960317166   -0.008415462
     1       1     0.00000     0.00000     0.34290   -4.853770005   -4.864547840   -0.010777835
     1       1     0.00000     0.00000     0.35515   -4.752316028   -4.765597570   -0.013281542
     1       1     0.00000     0.00000     0.36739   -4.647569288   -4.663412548   -0.015843260
     1       1    -0.00000     0.00000     0.37964   -4.539560919   -4.557965897   -0.018404978
     1       1    -0.00000     0.00000     0.39189   -4.428664168   -4.449572853   -0.020908685
     1       1     0.00000     0.00000     0.40413   -4.314235186   -4.337506244   -0.023271058
     1       1    -0.00000     0.00000     0.41638   -4.196648417   -4.222013599   -0.025365181
     1       1    -0.00000     0.00000     0.42863   -4.075942158   -4.102967921   -0.027025763
     1       1    -0.00000     0.00000     0.44087   -3.951955405   -3.980060571   -0.028105166
     1       1    -0.00000     0.00000     0.45312   -3.825127936   -3.853718087   -0.028590151
     1       1     0.00000     0.00000     0.46537   -3.695307911   -3.724000167   -0.028692256
     1       1     0.00000     0.00000     0.47761   -3.562541992   -3.591237793   -0.028695801
     1       1    -0.00000     0.00000     0.48986   -3.426879130   -3.455574931   -0.028695801
     1       1    -0.00000     0.00000     0.50211   -3.288370646   -3.317066446   -0.028695801
     1       1    -0.00000     0.00000     0.51435   -3.146665597   -3.175350429   -0.028684832
     1       1    -0.00000     0.00000     0.52660   -3.002615574   -3.030984435   -0.028368861
     1       1     0.00000     0.00000     0.53885   -2.855888836   -2.882756879   -0.026868043
     1       1     0.00000     0.00000     0.55109   -2.706834318   -2.730362080   -0.023527762
     1       1    -0.00000     0.00000     0.56334   -2.555564279   -2.573953265   -0.018388986
     1       1     0.00000     0.00000     0.57559   -2.401196391   -2.413104977   -0.011908586
     1       1     0.00000     0.00000     0.58783   -2.244644247   -2.249242321   -0.004598073
     1       1    -0.00000     0.00000     0.60008   -2.085527708   -2.082377898    0.003149810
     1       1     0.00000     0.00000     0.61232   -1.924146488   -1.913091924    0.011054564
     1       1     0.00000     0.01093     0.61232   -1.923645653   -1.912589039    0.011056614
     1       1    -0.00000     0.02187     0.61232   -1.922147813   -1.911086411    0.011061403
     1       1     0.00000     0.03280     0.61232   -1.919560207   -1.908471036    0.011089171
     1       1     0.00000     0.04374     0.61232   -1.915860974   -1.905239499    0.010621475
     1       1    -0.00000     0.05467     0.61232   -1.911491878   -1.902619505    0.008872373
     1       1     0.00000     0.06561     0.61232   -1.906201832   -1.900021702    0.006180130
     1       1     0.00000     0.07654     0.61232   -1.900112510   -1.895754176    0.004358334
     1       1    -0.00000     0.08747     0.61232   -1.893105791   -1.889111492    0.003994299
     1       1    -0.00000     0.09841     0.61232   -1.885637085   -1.881329751    0.004307334
     1       1     0.00000     0.10934     0.61232   -1.877439549   -1.872682143    0.004757406
     1       1     0.00000     0.12028     0.61232   -1.868705029   -1.863472160    0.005232868
     1       1    -0.00000     0.13121     0.61232   -1.859470035   -1.853739689    0.005730346
     1       1     0.00000     0.14215     0.61232   -1.849959185   -1.843710263    0.006248922
     1       1    -0.00000     0.15308     0.61232   -1.840222597   -1.833396596    0.006826001
     1       1     0.00000     0.16402     0.61232   -1.830377947   -1.822650527    0.007727420
     1       1     0.00000     0.17495     0.61232   -1.820548248   -1.811124856    0.009423392
     1       1    -0.00000     0.18588     0.61232   -1.810660418   -1.798990769    0.011669650
     1       1    -0.00000     0.19682     0.61232   -1.801241380   -1.788075557    0.013165823
     1       1     0.00000     0.20775     0.61232   -1.792184581   -1.778635283    0.013549298
     1       1    -0.00000     0.21869     0.61232   -1.783956060   -1.770551419    0.013404641
     1       1     0.00000     0.22962     0.61232   -1.776119400   -1.762935858    0.013183542
     1       1     0.00000     0.24056     0.61232   -1.768872470   -1.755927077    0.012945393
     1       1     0.00000     0.25149     0.61232   -1.762777984   -1.750061388    0.012716596
     1       1     0.00000     0.26242     0.61232   -1.757573930   -1.745117385    0.012456545
     1       1     0.00000     0.27336     0.61232   -1.753434957   -1.741246628    0.012188329
     1       1    -0.00000     0.28429     0.61232   -1.749958219   -1.738076360    0.011881859
     1       1    -0.00000     0.29523     0.61232   -1.748131110   -1.736584697    0.011546414
     1       1     0.00000     0.30616     0.61232   -1.747518624   -1.736145839    0.011372786
     1       1     0.00000     0.31205     0.60644   -1.792892369   -1.784978471    0.007913898
     1       1     0.00000     0.31794     0.60055   -1.836523446   -1.829608474    0.006914972
     1       1     0.00000     0.32383     0.59466   -1.878426464   -1.871055944    0.007370519
     1       1     0.00000     0.32971     0.58877   -1.918677843   -1.910647199    0.008030644
     1       1     0.00000     0.33560     0.58289   -1.957344464   -1.948799310    0.008545154
     1       1     0.00000     0.34149     0.57700   -1.993957286   -1.985695936    0.008261351
     1       1     0.00000     0.34738     0.57111   -2.028821407   -2.021158750    0.007662657
     1       1     0.00000     0.35326     0.56522   -2.061902682   -2.055039073    0.006863609
     1       1     0.00000     0.35915     0.55933   -2.093213510   -2.087339382    0.005874128
     1       1     0.00000     0.36504     0.55345   -2.122411864   -2.117492712    0.004919152
     1       1     0.00000     0.37093     0.54756   -2.150176202   -2.145823386    0.004352816
     1       1     0.00000     0.37682     0.54167   -2.176161395   -2.171853421    0.004307973
     1       1     0.00000     0.38270     0.53578   -2.200869835   -2.196247638    0.004622197
