  0.00000000E+00 -0.12790185E+02
  0.13222140E-01 -0.12789640E+02
  0.26444280E-01 -0.12787999E+02
  0.39666420E-01 -0.12785263E+02
  0.52888559E-01 -0.12781426E+02
  0.66110699E-01 -0.12776481E+02
  0.79332839E-01 -0.12770419E+02
  0.92554979E-01 -0.12763228E+02
  0.10577712E+00 -0.12754899E+02
  0.11899926E+00 -0.12745425E+02
  0.13222140E+00 -0.12734802E+02
  0.14544354E+00 -0.12723032E+02
  0.15866568E+00 -0.12710124E+02
  0.17188782E+00 -0.12696095E+02
  0.18510996E+00 -0.12680970E+02
  0.19833210E+00 -0.12664782E+02
  0.21155424E+00 -0.12647574E+02
  0.22477638E+00 -0.12629395E+02
  0.23799852E+00 -0.12610301E+02
  0.25122066E+00 -0.12590356E+02
  0.26444280E+00 -0.12569627E+02
  0.27766494E+00 -0.12548185E+02
  0.29088708E+00 -0.12526103E+02
  0.30410922E+00 -0.12503453E+02
  0.31733136E+00 -0.12480309E+02
  0.33055350E+00 -0.12456743E+02
  0.34377564E+00 -0.12432822E+02
  0.35699778E+00 -0.12408615E+02
  0.37021992E+00 -0.12384187E+02
  0.38344206E+00 -0.12359605E+02
  0.39666420E+00 -0.12334937E+02
  0.40988634E+00 -0.12310257E+02
  0.42310847E+00 -0.12285646E+02
  0.43633061E+00 -0.12261201E+02
  0.44955275E+00 -0.12237030E+02
  0.46277489E+00 -0.12213266E+02
  0.47599703E+00 -0.12190063E+02
  0.48921917E+00 -0.12167599E+02
  0.50244131E+00 -0.12146082E+02
  0.51566345E+00 -0.12125744E+02
  0.52888559E+00 -0.12106838E+02
  0.54210773E+00 -0.12089635E+02
  0.55532987E+00 -0.12074412E+02
  0.56855201E+00 -0.12061441E+02
  0.58177415E+00 -0.12050971E+02
  0.59499629E+00 -0.12043209E+02
  0.60821843E+00 -0.12038307E+02
  0.62144057E+00 -0.12036337E+02
  0.63466271E+00 -0.12037288E+02
  0.64788485E+00 -0.12041055E+02
  0.66110699E+00 -0.12047451E+02
  0.67432913E+00 -0.12056211E+02
  0.68755127E+00 -0.12067017E+02
  0.70077341E+00 -0.12079520E+02
  0.71399555E+00 -0.12093354E+02
  0.72721769E+00 -0.12108163E+02
  0.74043983E+00 -0.12123612E+02
  0.75366197E+00 -0.12139395E+02
  0.76688411E+00 -0.12155247E+02
  0.78010625E+00 -0.12170939E+02
  0.79332839E+00 -0.12186283E+02
  0.80655053E+00 -0.12201125E+02
  0.81977267E+00 -0.12215344E+02
  0.83299481E+00 -0.12228845E+02
  0.84621695E+00 -0.12241552E+02
  0.85943909E+00 -0.12253402E+02
  0.87266123E+00 -0.12264340E+02
  0.88588337E+00 -0.12274311E+02
  0.89910551E+00 -0.12283259E+02
  0.91232765E+00 -0.12291118E+02
  0.92554979E+00 -0.12297814E+02
  0.93877193E+00 -0.12303644E+02
  0.95199407E+00 -0.12309062E+02
  0.96521621E+00 -0.12312856E+02
  0.97843835E+00 -0.12314956E+02
  0.99166049E+00 -0.12315301E+02
  0.10048826E+01 -0.12313838E+02
  0.10181048E+01 -0.12310523E+02
  0.10313269E+01 -0.12305332E+02
  0.10445490E+01 -0.12298282E+02
  0.10577712E+01 -0.12289858E+02
  0.10709933E+01 -0.12305820E+02
  0.10842155E+01 -0.12334897E+02
  0.10974376E+01 -0.12362546E+02
  0.11106597E+01 -0.12388565E+02
  0.11238819E+01 -0.12412921E+02
  0.11371040E+01 -0.12435605E+02
  0.11503262E+01 -0.12456618E+02
  0.11635483E+01 -0.12475966E+02
  0.11767704E+01 -0.12493657E+02
  0.11899926E+01 -0.12509704E+02
  0.12032147E+01 -0.12524124E+02
  0.12164369E+01 -0.12536934E+02
  0.12296590E+01 -0.12548152E+02
  0.12428811E+01 -0.12557798E+02
  0.12561033E+01 -0.12565895E+02
  0.12693254E+01 -0.12572463E+02
  0.12825476E+01 -0.12577526E+02
  0.12957697E+01 -0.12581109E+02
  0.13089918E+01 -0.12583235E+02
  0.13222140E+01 -0.12583933E+02
  0.13354361E+01 -0.12583270E+02
  0.13486583E+01 -0.12581272E+02
  0.13618804E+01 -0.12577973E+02
  0.13751025E+01 -0.12573412E+02
  0.13883247E+01 -0.12567630E+02
  0.14015468E+01 -0.12560674E+02
  0.14147690E+01 -0.12552595E+02
  0.14279911E+01 -0.12543448E+02
  0.14412132E+01 -0.12533296E+02
  0.14544354E+01 -0.12522207E+02
  0.14676575E+01 -0.12510254E+02
  0.14808797E+01 -0.12497519E+02
