# neig  =      864
# vol   =  0.255847843E+06
# nspin, nspinor, nkpt, ncb, nvb =        1       2     216       2       2
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.80281613E+01  0.65033226E+00  0.73778290E+01  0.18533514E-01 -0.13119637E+00 -0.36345906E-01
     1     1     2     1  0.80281613E+01  0.65033226E+00  0.73778290E+01  0.29225703E+00 -0.38636307E+00  0.37812776E+00
     1     2     1     1  0.80281613E+01  0.65033226E+00  0.73778290E+01  0.44548927E+00  0.54396417E+00  0.38677158E+00
     1     2     2     1  0.80281613E+01  0.65033226E+00  0.73778290E+01  0.69009211E+00  0.82424509E+00  0.10349948E+00
     2     1     1     1  0.83930073E+01  0.76760324E+00  0.76254041E+01  0.13476003E+00 -0.33539682E+00 -0.14922801E+00
     2     1     2     1  0.83930073E+01  0.76760324E+00  0.76254041E+01  0.59093926E-01  0.12855537E+00 -0.20631879E+00
     2     2     1     1  0.83931548E+01  0.76760324E+00  0.76255515E+01  0.59093920E-01  0.23538719E-01 -0.24195009E+00
     2     2     2     1  0.83931548E+01  0.76760324E+00  0.76255515E+01  0.13476009E+00 -0.35695740E+00 -0.85682551E-01
     3     1     1     1  0.83930775E+01  0.76760324E+00  0.76254742E+01  0.13476003E+00 -0.33539682E+00 -0.14922801E+00
     3     1     2     1  0.83930775E+01  0.76760324E+00  0.76254742E+01  0.59093926E-01  0.12855537E+00 -0.20631879E+00
     3     2     1     1  0.83930850E+01  0.76760324E+00  0.76254817E+01  0.59093920E-01  0.23538719E-01 -0.24195009E+00
     3     2     2     1  0.83930850E+01  0.76760324E+00  0.76254817E+01  0.13476009E+00 -0.35695740E+00 -0.85682551E-01
     4     1     1     1  0.83930376E+01  0.76760324E+00  0.76254343E+01  0.13476003E+00  0.33539682E+00  0.14922801E+00
     4     1     2     1  0.83930376E+01  0.76760324E+00  0.76254343E+01  0.59093926E-01 -0.12855537E+00  0.20631879E+00
     4     2     1     1  0.83931513E+01  0.76760324E+00  0.76255481E+01  0.59093920E-01 -0.23538719E-01  0.24195009E+00
     4     2     2     1  0.83931513E+01  0.76760324E+00  0.76255481E+01  0.13476009E+00  0.35695740E+00  0.85682551E-01
     5     1     1     1  0.83931461E+01  0.76760324E+00  0.76255428E+01  0.13476003E+00  0.33539682E+00  0.14922801E+00
     5     1     2     1  0.83931461E+01  0.76760324E+00  0.76255428E+01  0.59093926E-01 -0.12855537E+00  0.20631879E+00
     5     2     1     1  0.83930428E+01  0.76760324E+00  0.76254396E+01  0.59093920E-01 -0.23538719E-01  0.24195009E+00
     5     2     2     1  0.83930428E+01  0.76760324E+00  0.76254396E+01  0.13476009E+00  0.35695740E+00  0.85682551E-01
     6     1     1     1  0.83929988E+01  0.76760324E+00  0.76253956E+01  0.49884253E+00 -0.17757602E+00 -0.68360024E+00
     6     1     2     1  0.83929988E+01  0.76760324E+00  0.76253956E+01  0.70891782E+00  0.87199125E-01  0.83744500E+00
     6     2     1     1  0.83931499E+01  0.76760324E+00  0.76255466E+01  0.70891821E+00 -0.57880646E+00  0.61147468E+00
     6     2     2     1  0.83931499E+01  0.76760324E+00  0.76255466E+01  0.49884275E+00 -0.55690401E+00  0.43439691E+00
     7     1     1     1  0.83930993E+01  0.76760324E+00  0.76254960E+01  0.49884253E+00  0.17757602E+00  0.68360024E+00
     7     1     2     1  0.83930993E+01  0.76760324E+00  0.76254960E+01  0.70891782E+00 -0.87199125E-01 -0.83744500E+00
     7     2     1     1  0.83930497E+01  0.76760324E+00  0.76254465E+01  0.70891821E+00  0.57880646E+00 -0.61147468E+00
     7     2     2     1  0.83930497E+01  0.76760324E+00  0.76254465E+01  0.49884275E+00  0.55690401E+00 -0.43439691E+00
     8     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74632339E-03 -0.19040032E-01  0.19590828E-01
     8     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999542E-02  0.63007524E-01 -0.54777821E-02
     8     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999246E-02 -0.57504455E-01 -0.26327977E-01
     8     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74631487E-03 -0.11351798E-01 -0.24848572E-01
     9     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74632339E-03 -0.19040032E-01  0.19590828E-01
     9     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999542E-02  0.63007524E-01 -0.54777821E-02
     9     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999246E-02 -0.57504455E-01 -0.26327977E-01
     9     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74631487E-03 -0.11351798E-01 -0.24848572E-01
    10     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74632339E-03  0.19040032E-01 -0.19590828E-01
    10     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999542E-02 -0.63007524E-01  0.54777821E-02
    10     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999246E-02  0.57504455E-01  0.26327977E-01
    10     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74631487E-03  0.11351798E-01  0.24848572E-01
    11     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74632339E-03  0.19040032E-01 -0.19590828E-01
    11     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999542E-02 -0.63007524E-01  0.54777821E-02
    11     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.39999246E-02  0.57504455E-01  0.26327977E-01
    11     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.74631487E-03  0.11351798E-01  0.24848572E-01
    12     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.22689069E+01 -0.11005908E+01  0.10284001E+01
    12     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.16506428E+01 -0.55143485E+00  0.11604148E+01
    12     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.16506433E+01  0.12953442E+00  0.12782269E+01
    12     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.22689029E+01 -0.69112182E+00 -0.13383772E+01
    13     1     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.22689069E+01  0.11005908E+01 -0.10284001E+01
    13     1     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.16506428E+01  0.55143485E+00 -0.11604148E+01
    13     2     1     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.16506433E+01 -0.12953442E+00 -0.12782269E+01
    13     2     2     1  0.82502854E+01  0.12860343E+01  0.69642512E+01  0.22689029E+01  0.69112182E+00  0.13383772E+01
    14     1     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.15751565E-02  0.42517620E-02  0.39459840E-01
    14     1     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.63634956E-02 -0.35440280E-01 -0.71466650E-01
    14     2     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.63634379E-02  0.63780646E-01 -0.47911032E-01
    14     2     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.15751459E-02  0.21533326E-01 -0.33338592E-01
    15     1     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.15751565E-02 -0.42517620E-02 -0.39459840E-01
    15     1     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.63634956E-02  0.35440280E-01  0.71466650E-01
    15     2     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.63634379E-02 -0.63780646E-01  0.47911032E-01
    15     2     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.15751459E-02 -0.21533326E-01  0.33338592E-01
    16     1     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.65749083E+01 -0.23989200E+01 -0.90558894E+00
    16     1     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.10070938E+02  0.25400846E+01 -0.19023427E+01
    16     2     1     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.10070934E+02 -0.14139847E+01 -0.28410529E+01
    16     2     2     1  0.74023536E+01  0.21701293E+01  0.52322243E+01  0.65749061E+01 -0.25499774E+01 -0.26929763E+00
    17     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070338E+00 -0.63012340E-01 -0.73262052E+00
    17     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887848E+00  0.54866716E+00 -0.88559720E-01
    17     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887851E+00  0.28047532E+00 -0.47980424E+00
    17     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070351E+00 -0.66059121E+00 -0.32299035E+00
    18     1     1     1  0.86136731E+01  0.73700906E+00  0.78766640E+01  0.54070338E+00  0.63012340E-01  0.73262052E+00
    18     1     2     1  0.86136731E+01  0.73700906E+00  0.78766640E+01  0.30887848E+00 -0.54866716E+00  0.88559720E-01
    18     2     1     1  0.86137010E+01  0.73700906E+00  0.78766919E+01  0.30887851E+00 -0.28047532E+00  0.47980424E+00
    18     2     2     1  0.86137010E+01  0.73700906E+00  0.78766919E+01  0.54070351E+00  0.66059121E+00  0.32299035E+00
    19     1     1     1  0.86137002E+01  0.73700906E+00  0.78766912E+01  0.54070338E+00 -0.63012340E-01 -0.73262052E+00
    19     1     2     1  0.86137002E+01  0.73700906E+00  0.78766912E+01  0.30887848E+00  0.54866716E+00 -0.88559720E-01
    19     2     1     1  0.86136739E+01  0.73700906E+00  0.78766648E+01  0.30887851E+00  0.28047532E+00 -0.47980424E+00
    19     2     2     1  0.86136739E+01  0.73700906E+00  0.78766648E+01  0.54070351E+00 -0.66059121E+00 -0.32299035E+00
    20     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070338E+00  0.63012340E-01  0.73262052E+00
    20     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887848E+00 -0.54866716E+00  0.88559720E-01
    20     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887851E+00 -0.28047532E+00  0.47980424E+00
    20     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070351E+00  0.66059121E+00  0.32299035E+00
    21     1     1     1  0.86136562E+01  0.73700906E+00  0.78766471E+01  0.10969099E-01 -0.11586817E-01  0.10409056E+00
    21     1     2     1  0.86136562E+01  0.73700906E+00  0.78766471E+01  0.18532369E-01  0.13543439E+00 -0.13780278E-01
    21     2     1     1  0.86136943E+01  0.73700906E+00  0.78766852E+01  0.18532384E-01  0.61697091E-01 -0.12135012E+00
    21     2     2     1  0.86136943E+01  0.73700906E+00  0.78766852E+01  0.10969148E-01  0.10126443E+00  0.26733183E-01
    22     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.10969099E-01  0.11586817E-01 -0.10409056E+00
    22     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.18532369E-01 -0.13543439E+00  0.13780278E-01
    22     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.18532384E-01 -0.61697091E-01  0.12135012E+00
    22     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.10969148E-01 -0.10126443E+00 -0.26733183E-01
    23     1     1     1  0.86136365E+01  0.73700906E+00  0.78766275E+01  0.10969099E-01 -0.11586817E-01  0.10409056E+00
    23     1     2     1  0.86136365E+01  0.73700906E+00  0.78766275E+01  0.18532369E-01  0.13543439E+00 -0.13780278E-01
    23     2     1     1  0.86137139E+01  0.73700906E+00  0.78767048E+01  0.18532384E-01  0.61697091E-01 -0.12135012E+00
    23     2     2     1  0.86137139E+01  0.73700906E+00  0.78767048E+01  0.10969148E-01  0.10126443E+00  0.26733183E-01
    24     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.10969099E-01  0.11586817E-01 -0.10409056E+00
    24     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.18532369E-01 -0.13543439E+00  0.13780278E-01
    24     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.18532384E-01 -0.61697091E-01  0.12135012E+00
    24     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.10969148E-01 -0.10126443E+00 -0.26733183E-01
    25     1     1     1  0.86136219E+01  0.73700906E+00  0.78766129E+01  0.54070338E+00  0.63012340E-01  0.73262052E+00
    25     1     2     1  0.86136219E+01  0.73700906E+00  0.78766129E+01  0.30887848E+00 -0.54866716E+00  0.88559720E-01
    25     2     1     1  0.86137292E+01  0.73700906E+00  0.78767201E+01  0.30887851E+00 -0.28047532E+00  0.47980424E+00
    25     2     2     1  0.86137292E+01  0.73700906E+00  0.78767201E+01  0.54070351E+00  0.66059121E+00  0.32299035E+00
    26     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070338E+00  0.63012340E-01  0.73262052E+00
    26     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887848E+00 -0.54866716E+00  0.88559720E-01
    26     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887851E+00 -0.28047532E+00  0.47980424E+00
    26     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070351E+00  0.66059121E+00  0.32299035E+00
    27     1     1     1  0.86136275E+01  0.73700906E+00  0.78766184E+01  0.54070338E+00 -0.63012340E-01 -0.73262052E+00
    27     1     2     1  0.86136275E+01  0.73700906E+00  0.78766184E+01  0.30887848E+00  0.54866716E+00 -0.88559720E-01
    27     2     1     1  0.86137237E+01  0.73700906E+00  0.78767146E+01  0.30887851E+00  0.28047532E+00 -0.47980424E+00
    27     2     2     1  0.86137237E+01  0.73700906E+00  0.78767146E+01  0.54070351E+00 -0.66059121E+00 -0.32299035E+00
    28     1     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070338E+00 -0.63012340E-01 -0.73262052E+00
    28     1     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887848E+00  0.54866716E+00 -0.88559720E-01
    28     2     1     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.30887851E+00  0.28047532E+00 -0.47980424E+00
    28     2     2     1  0.86297686E+01  0.76189852E+00  0.78678701E+01  0.54070351E+00 -0.66059121E+00 -0.32299035E+00
    29     1     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.20258510E-02 -0.24192663E-01 -0.37954789E-01
    29     1     2     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.66947834E-01  0.24010861E+00 -0.96414161E-01
    29     2     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.66947404E-01 -0.24350169E+00  0.87489044E-01
    29     2     2     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.20258697E-02  0.71392738E-02  0.44439853E-01
    30     1     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.20258510E-02  0.24192663E-01  0.37954789E-01
    30     1     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.66947834E-01 -0.24010861E+00  0.96414161E-01
    30     2     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.66947404E-01  0.24350169E+00 -0.87489044E-01
    30     2     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.20258697E-02 -0.71392738E-02 -0.44439853E-01
    31     1     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.20258510E-02 -0.24192663E-01 -0.37954789E-01
    31     1     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.66947834E-01  0.24010861E+00 -0.96414161E-01
    31     2     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.66947404E-01 -0.24350169E+00  0.87489044E-01
    31     2     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.20258697E-02  0.71392738E-02  0.44439853E-01
    32     1     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.20258510E-02  0.24192663E-01  0.37954789E-01
    32     1     2     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.66947834E-01 -0.24010861E+00  0.96414161E-01
    32     2     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.66947404E-01  0.24350169E+00 -0.87489044E-01
    32     2     2     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.20258697E-02 -0.71392738E-02 -0.44439853E-01
    33     1     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.53503122E-02  0.37035224E-01  0.63076972E-01
    33     1     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.41381127E-02 -0.11697563E-01 -0.63255669E-01
    33     2     1     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.41380841E-02 -0.33289133E-01 -0.55044689E-01
    33     2     2     1  0.80593533E+01  0.13662653E+01  0.66930880E+01  0.53503440E-02 -0.14233592E-01 -0.71747814E-01
    34     1     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.53503122E-02 -0.37035224E-01 -0.63076972E-01
    34     1     2     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.41381127E-02  0.11697563E-01  0.63255669E-01
    34     2     1     1  0.80996522E+01  0.13300211E+01  0.67696311E+01  0.41380841E-02  0.33289133E-01  0.55044689E-01
