 # Column 1: omega
 # Column 2: eps2(omega)
 # Column 3: eps1(omega)
 # Column 4: JDOS(omega)
     0.000000000     0.000000000     2.508330499     0.000000000
     0.010000000     0.000000000     2.508362671     0.000000000
     0.020000000     0.000000000     2.508459200     0.000000000
     0.030000000     0.000000000     2.508620126     0.000000000
     0.040000000     0.000000000     2.508845518     0.000000000
     0.050000000     0.000000000     2.509135470     0.000000000
     0.060000000     0.000000000     2.509490103     0.000000000
     0.070000000     0.000000000     2.509909566     0.000000000
     0.080000000     0.000000000     2.510394037     0.000000000
     0.090000000     0.000000000     2.510943721     0.000000000
     0.100000000     0.000000000     2.511558849     0.000000000
     0.110000000     0.000000000     2.512239683     0.000000000
     0.120000000     0.000000000     2.512986513     0.000000000
     0.130000000     0.000000000     2.513799658     0.000000000
     0.140000000     0.000000000     2.514679466     0.000000000
     0.150000000     0.000000000     2.515626317     0.000000000
     0.160000000     0.000000000     2.516640618     0.000000000
     0.170000000     0.000000000     2.517722812     0.000000000
     0.180000000     0.000000000     2.518873369     0.000000000
     0.190000000     0.000000000     2.520092795     0.000000000
     0.200000000     0.000000000     2.521381627     0.000000000
     0.210000000     0.000000000     2.522740435     0.000000000
     0.220000000     0.000000000     2.524169828     0.000000000
     0.230000000     0.000000000     2.525670445     0.000000000
     0.240000000     0.000000000     2.527242965     0.000000000
     0.250000000     0.000000000     2.528888105     0.000000000
     0.260000000     0.000000000     2.530606617     0.000000000
     0.270000000     0.000000000     2.532399295     0.000000000
     0.280000000     0.000000000     2.534266976     0.000000000
     0.290000000     0.000000000     2.536210534     0.000000000
     0.300000000     0.000000000     2.538230890     0.000000000
     0.310000000     0.000000000     2.540329010     0.000000000
     0.320000000     0.000000000     2.542505905     0.000000000
     0.330000000     0.000000000     2.544762635     0.000000000
     0.340000000     0.000000000     2.547100309     0.000000000
     0.350000000     0.000000000     2.549520089     0.000000000
     0.360000000     0.000000000     2.552023189     0.000000000
     0.370000000     0.000000000     2.554610878     0.000000000
     0.380000000     0.000000000     2.557284487     0.000000000
     0.390000000     0.000000000     2.560045402     0.000000000
     0.400000000     0.000000000     2.562895074     0.000000000
     0.410000000     0.000000000     2.565835020     0.000000000
     0.420000000     0.000000000     2.568866823     0.000000000
     0.430000000     0.000000000     2.571992139     0.000000000
     0.440000000     0.000000000     2.575212696     0.000000000
     0.450000000     0.000000000     2.578530300     0.000000000
     0.460000000     0.000000000     2.581946840     0.000000000
     0.470000000     0.000000000     2.585464286     0.000000000
     0.480000000     0.000000000     2.589084700     0.000000000
     0.490000000     0.000000000     2.592810234     0.000000000
     0.500000000     0.000000000     2.596643142     0.000000000
     0.510000000     0.000000000     2.600585775     0.000000000
     0.520000000     0.000000000     2.604640595     0.000000000
     0.530000000     0.000000000     2.608810176     0.000000000
     0.540000000     0.000000000     2.613097211     0.000000000
     0.550000000     0.000000000     2.617504519     0.000000000
     0.560000000     0.000000000     2.622035050     0.000000000
     0.570000000     0.000000000     2.626691893     0.000000000
     0.580000000     0.000000000     2.631478285     0.000000000
     0.590000000     0.000000000     2.636397618     0.000000000
     0.600000000     0.000000000     2.641453446     0.000000000
     0.610000000     0.000000000     2.646649500     0.000000000
     0.620000000     0.000000000     2.651989691     0.000000000
