  0.000000000  0.000000000  0.000000000       8
       1      41    1.779297007    0.650332255
       1      42    1.779297007    0.650332255
       1      43    1.779297007    0.650332255
       1      44    1.779297007    0.650332255
       1      45    7.593560417    8.028161258
       1      46    7.593560417    8.028161258
       1      47    8.466459042    9.093073205
       1      48    8.466459042    9.093073205
  0.000000000  0.000000000  0.250000000       8
       1      41    1.724831380    0.579828788
       1      42    1.724831380    0.579828788
       1      43    1.896757379    0.899767376
       1      44    1.896757379    0.899767376
       1      45    8.065923910    8.612099846
       1      46    8.065923910    8.612099846
       1      47    8.394869900    9.009135958
       1      48    8.394869900    9.009135958
  0.000000000  0.000000000  0.500000000       8
       1      41    1.645119212    0.466376063
       1      42    1.645119212    0.466376063
       1      43    2.815948451    2.170129267
       1      44    2.815948451    2.170129267
       1      45    6.980398319    7.402353554
       1      46    6.980398319    7.402353554
       1      47    8.825544751    9.484404452
       1      48    8.825544751    9.484404452
  0.000000000  0.250000000  0.250000000       8
       1      41    1.850597053    0.736549478
       1      42    1.850597053    0.736549478
       1      43    2.061877189    1.071605736
       1      44    2.061877189    1.071605736
       1      45    7.741164454    8.346177709
       1      46    7.741164454    8.346177709
       1      47    8.572365165    9.131773756
       1      48    8.572365165    9.131773756
  0.000000000  0.250000000  0.500000000       8
       1      41    1.862777734    0.688836027
       1      42    1.862777734    0.688836027
       1      43    2.994343012    2.286002339
       1      44    2.994343012    2.286002339
       1      45    6.652946495    7.054175686
       1      46    6.652946495    7.054175686
       1      47    8.491235202    9.043903031
       1      48    8.491235202    9.043903031
  0.000000000  0.500000000  0.500000000       8
       1      41    2.036796864    0.896743081
       1      42    2.036796864    0.896743081
       1      43    3.597283602    2.880709985
       1      44    3.597283602    2.880709985
       1      45    6.000146976    6.326407565
       1      46    6.000146976    6.326407565
       1      47    7.389316659    7.735021175
       1      48    7.389316659    7.735021175
  0.250000000  0.250000000  0.250000000       8
       1      41    1.867730567    0.771349836
       1      42    1.867730567    0.771349836
       1      43    2.206153908    1.205817770
       1      44    2.206153908    1.205817770
       1      45    7.301147890    7.872908534
       1      46    7.301147890    7.872908534
       1      47    8.554387707    9.106775390
       1      48    8.554387707    9.106775390
  0.250000000  0.250000000  0.500000000       8
       1      41    1.904774249    0.736680409
       1      42    1.904774249    0.736680409
       1      43    3.144397249    2.390657490
       1      44    3.144397249    2.390657490
       1      45    6.327239924    6.704864512
       1      46    6.327239924    6.704864512
       1      47    7.998265788    8.515888836
       1      48    7.998265788    8.515888836
  0.250000000  0.500000000  0.500000000       8
       1      41    2.044130374    0.905011313
       1      42    2.044130374    0.905011313
       1      43    3.748277196    3.004412422
       1      44    3.748277196    3.004412422
       1      45    5.687596242    5.981673336
       1      46    5.687596242    5.981673336
       1      47    7.053633673    7.382244609
       1      48    7.053633673    7.382244609
  0.500000000  0.500000000  0.500000000       8
       1      41    2.072933360    0.957515667
       1      42    2.072933360    0.957515667
       1      43    4.327966058    3.567360371
       1      44    4.327966058    3.567360371
       1      45    5.073938978    5.303462605
       1      46    5.073938978    5.303462605
       1      47    6.736391147    7.037660416
       1      48    6.736391147    7.037660416
