  0.000000000  0.000000000  0.000000000       6
       1       1   -3.379408110   -3.398496456
       1       2   11.450060716   10.546306739
       1       3   11.450060716   10.546306739
       1       4   11.450060716   10.546306739
       1       5   12.536429855   12.373367288
       1       6   12.536429855   12.373367288
  0.500000000  0.500000000  0.500000000       6
       1       1    4.421009536    3.946064392
       1       2    4.421009536    3.946064392
       1       3    4.647144461    4.128823022
       1       4    4.647144461    4.128823022
       1       5    4.647144461    4.128823022
       1       6    7.150710781    5.908032142
