# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       1     0.00000     0.30616     0.61232   -1.578588282   -2.202981412   -0.624393130
     1       1     0.00000     0.31205     0.60644   -1.621723971   -2.244207946   -0.622483974
     1       1     0.00000     0.31794     0.60055   -1.663202524   -2.285128782   -0.621926258
     1       1     0.00000     0.32383     0.59466   -1.703049154   -2.325221210   -0.622172056
     1       1     0.00000     0.32971     0.58877   -1.741337357   -2.363869701   -0.622532343
     1       1    -0.00000     0.33560     0.58289   -1.778102942   -2.400915939   -0.622812997
     1       1     0.00000     0.34149     0.57700   -1.812906446   -2.435557458   -0.622651012
     1       1    -0.00000     0.34738     0.57111   -1.846038658   -2.468353266   -0.622314608
     1       1     0.00000     0.35326     0.56522   -1.877484865   -2.499420449   -0.621935584
     1       1    -0.00000     0.35915     0.55933   -1.907247902   -2.529154415   -0.621906512
     1       1    -0.00000     0.36504     0.55345   -1.934929369   -2.557762932   -0.622833563
     1       1     0.00000     0.37093     0.54756   -1.961320061   -2.586083111   -0.624763050
     1       1     0.00000     0.37682     0.54167   -1.986019494   -2.613024998   -0.627005504
     1       1     0.00000     0.38270     0.53578   -2.009477405   -2.638372009   -0.628894604
     1       1     0.00000     0.38859     0.52990   -2.030751370   -2.660977162   -0.630225792
     1       1     0.00000     0.39448     0.52401   -2.050361610   -2.681450743   -0.631089133
     1       1     0.00000     0.40037     0.51812   -2.068272447   -2.699914836   -0.631642389
     1       1     0.00000     0.40625     0.51223   -2.084482273   -2.716496592   -0.632014318
     1       1    -0.00000     0.41214     0.50635   -2.098989643   -2.731273825   -0.632284183
     1       1     0.00000     0.41803     0.50046   -2.111793270   -2.744284529   -0.632491259
     1       1    -0.00000     0.42392     0.49457   -2.122892026   -2.755546808   -0.632654782
     1       1     0.00000     0.42980     0.48868   -2.132186223   -2.765161376   -0.632975154
     1       1    -0.00000     0.43569     0.48279   -2.139873420   -2.773680571   -0.633807151
     1       1    -0.00000     0.44158     0.47691   -2.145853290   -2.780056545   -0.634203255
     1       1     0.00000     0.44747     0.47102   -2.150119796   -2.784407486   -0.634287690
     1       1     0.00000     0.45336     0.46513   -2.152682440   -2.786959787   -0.634277346
     1       1     0.00000     0.45924     0.45924   -2.153536680   -2.787731792   -0.634195113
     1       2     0.00000     0.30616     0.61232   -1.578588282   -2.202981412   -0.624393130
     1       2    -0.00680     0.30616     0.60552   -1.507123129   -2.135578198   -0.628455069
     1       2    -0.01361     0.30616     0.59872   -1.436635157   -2.068342527   -0.631707370
     1       2    -0.02041     0.30616     0.59191   -1.367720191   -2.001433732   -0.633713541
     1       2    -0.02721     0.30616     0.58511   -1.300393363   -1.935085555   -0.634692192
     1       2    -0.03402     0.30616     0.57831   -1.235064974   -1.870122350   -0.635057376
     1       2    -0.04082     0.30616     0.57150   -1.172432474   -1.807553453   -0.635120979
     1       2    -0.04763     0.30616     0.56470   -1.112640961   -1.747656319   -0.635015358
     1       2    -0.05443     0.30616     0.55790   -1.055998619   -1.690749794   -0.634751175
     1       2    -0.06123     0.30616     0.55109   -1.003506005   -1.637815310   -0.634309305
     1       2    -0.06804     0.30616     0.54429   -0.955257392   -1.588930360   -0.633672969
     1       2    -0.07484     0.30616     0.53748   -0.911610232   -1.544441739   -0.632831508
     1       2    -0.08164     0.30616     0.53068   -0.872826146   -1.504606644   -0.631780498
     1       2    -0.08845     0.30616     0.52388   -0.839047348   -1.469551465   -0.630504117
     1       2    -0.09525     0.30616     0.51707   -0.810289823   -1.439237045   -0.628947222
     1       2    -0.10205     0.30616     0.51027   -0.786723830   -1.413804028   -0.627080198
     1       2    -0.10886     0.30616     0.50347   -0.768089909   -1.393159721   -0.625069811
     1       2    -0.11566     0.30616     0.49666   -0.754231141   -1.377640417   -0.623409276
     1       2    -0.12246     0.30616     0.48986   -0.744675414   -1.367404971   -0.622729556
     1       2    -0.12927     0.30616     0.48306   -0.739132817   -1.362355630   -0.623222813
     1       2    -0.13607     0.30616     0.47625   -0.737135036   -1.361519005   -0.624383969
     1       2    -0.14288     0.30616     0.46945   -0.738372738   -1.363910178   -0.625537440
     1       2    -0.14968     0.30616     0.46265   -0.742342812   -1.368688334   -0.626345521
     1       2    -0.15648     0.30616     0.45584   -0.748654985   -1.375462082   -0.626807097
     1       2    -0.16329     0.30616     0.44904   -0.757130177   -1.384176859   -0.627046681
     1       2    -0.17009     0.30616     0.44223   -0.766923882   -1.394085302   -0.627161420
     1       2    -0.17689     0.30616     0.43543   -0.777915284   -1.405103697   -0.627188413
     1       2    -0.18370     0.30616     0.42863   -0.789690006   -1.416834302   -0.627144296
     1       2    -0.19050     0.30616     0.42182   -0.802403194   -1.429446717   -0.627043523
     1       2    -0.19730     0.30616     0.41502   -0.815246361   -1.442142718   -0.626896357
     1       2    -0.20411     0.30616     0.40822   -0.828218048   -1.454929712   -0.626711664
     1       2    -0.21091     0.30616     0.40141   -0.841146423   -1.467622049   -0.626475625
     1       2    -0.21772     0.30616     0.39461   -0.853792785   -1.479881916   -0.626089131
     1       2    -0.22452     0.30616     0.38781   -0.866031607   -1.491357844   -0.625326237
     1       2    -0.23132     0.30616     0.38100   -0.877681897   -1.501563366   -0.623881469
     1       2    -0.23813     0.30616     0.37420   -0.888718070   -1.510293170   -0.621575100
     1       2    -0.24493     0.30616     0.36739   -0.898958495   -1.517643211   -0.618684715
     1       2    -0.25173     0.30616     0.36059   -0.908375249   -1.524348978   -0.615973729
     1       2    -0.25854     0.30616     0.35379   -0.916838870   -1.530941754   -0.614102884
     1       2    -0.26534     0.30616     0.34698   -0.924299323   -1.537456132   -0.613156809
     1       2    -0.27214     0.30616     0.34018   -0.930701369   -1.543532761   -0.612831392
     1       2    -0.27895     0.30616     0.33338   -0.935999592   -1.548793094   -0.612793502
     1       2    -0.28575     0.30616     0.32657   -0.940157720   -1.552993616   -0.612835896
     1       2    -0.29256     0.30616     0.31977   -0.943148089   -1.556025007   -0.612876918
     1       2    -0.29936     0.30616     0.31297   -0.944951227   -1.557852910   -0.612901682
     1       2    -0.30616     0.30616     0.30616   -0.945419662   -1.558329482   -0.612909821
     1       2    -0.30004     0.30004     0.30004   -0.937129218   -1.550308166   -0.613178949
     1       2    -0.29392     0.29392     0.29392   -0.912299733   -1.526255532   -0.613955799
     1       2    -0.28779     0.28779     0.28779   -0.871660457   -1.486804990   -0.615144533
     1       2    -0.28167     0.28167     0.28167   -0.816209431   -1.432783295   -0.616573864
     1       2    -0.27555     0.27555     0.27555   -0.747154611   -1.365153062   -0.617998451
     1       2    -0.26942     0.26942     0.26942   -0.665790939   -1.284937017   -0.619146078
     1       2    -0.26330     0.26330     0.26330   -0.573401426   -1.193242324   -0.619840899
     1       2    -0.25718     0.25718     0.25718   -0.471336213   -1.091476556   -0.620140343
     1       2    -0.25105     0.25105     0.25105   -0.360420786   -0.980677071   -0.620256286
     1       2    -0.24493     0.24493     0.24493   -0.241647897   -0.861936904   -0.620289007
     1       2    -0.23881     0.23881     0.23881   -0.116493723   -0.736756536   -0.620262813
     1       2    -0.23268     0.23268     0.23268    0.015344082   -0.604838152   -0.620182234
     1       2    -0.22656     0.22656     0.22656    0.152790130   -0.466947569   -0.619737699
     1       2    -0.22044     0.22044     0.22044    0.295319578   -0.322660152   -0.617979730
     1       2    -0.21431     0.21431     0.21431    0.442482377   -0.171730133   -0.614212511
     1       2    -0.20819     0.20819     0.20819    0.593973988   -0.014526991   -0.608500979
     1       2    -0.20207     0.20207     0.20207    0.749289280    0.147931689   -0.601357592
     1       2    -0.19594     0.19594     0.19594    0.908218731    0.314872499   -0.593346232
     1       2    -0.18982     0.18982     0.18982    1.070495226    0.485599450   -0.584895776
     1       2    -0.18370     0.18370     0.18370    1.235881790    0.659596692   -0.576285098
     1       2    -0.17757     0.17757     0.17757    1.404162017    0.836455881   -0.567706136
     1       2    -0.17145     0.17145     0.17145    1.574680072    1.015330720   -0.559349352
     1       2    -0.16533     0.16533     0.16533    1.748259973    1.196772271   -0.551487702
     1       2    -0.15920     0.15920     0.15920    1.924038543    1.379501231   -0.544537311
     1       2    -0.15308     0.15308     0.15308    2.101958932    1.562919711   -0.539039221
     1       2    -0.14696     0.14696     0.14696    2.281842979    1.746369132   -0.535473847
     1       2    -0.14083     0.14083     0.14083    2.463509559    1.929632906   -0.533876653
     1       2    -0.13471     0.13471     0.13471    2.646863005    2.113319799   -0.533543207
     1       2    -0.12859     0.12859     0.12859    2.831527038    2.297993667   -0.533533371
     1       2    -0.12246     0.12246     0.12246    3.017376253    2.483842327   -0.533533926
