  0.750000000  0.500000000  0.250000000      10
       1       1   -1.578588282   -2.202981412
       1       2   -1.578588282   -2.202981412
       1       3    2.144289227    1.603779744
       1       4    2.144289227    1.603779744
       1       5   10.220447409   10.569464804
       1       6   10.220447409   10.569464804
       1       7   10.970232594   11.355169157
       1       8   10.970232594   11.355169157
       1       9   16.497202853   16.969381404
       1      10   16.497202853   16.969381404
  0.744444444  0.488888889  0.244444444      10
       1       1   -1.650708922   -2.271330466
       1       2   -1.507123129   -2.135578198
       1       3    2.091511249    1.545859863
       1       4    2.200983266    1.665911866
       1       5   10.161438601   10.504002970
       1       6   10.267093219   10.620490595
       1       7   10.919600185   11.304211459
       1       8   11.037647317   11.425029011
       1       9   16.357832973   16.829380443
       1      10   16.621123261   17.095431066
  0.738888889  0.477777778  0.238888889      10
       1       1   -1.723193603   -2.341250717
       1       2   -1.436635157   -2.068342527
       1       3    2.043018880    1.493838608
       1       4    2.261248510    1.730407982
       1       5   10.095776322   10.432627882
       1       6   10.293674219   10.647945137
       1       7   10.893433768   11.280200754
       1       8   11.116151229   11.506328706
       1       9   16.203800984   16.676237338
       1      10   16.729329247   17.206293948
  0.733333333  0.466666667  0.233333333      10
       1       1   -1.795982130   -2.412771895
       1       2   -1.367720191   -2.001433732
       1       3    1.999197258    1.448271872
       1       4    2.324692447    1.796351814
       1       5   10.026843695   10.360158510
       1       6   10.293759007   10.647093865
       1       7   10.897995787   11.287401811
       1       8   11.202016475   11.594148726
       1       9   16.035732610   16.509820390
       1      10   16.821228111   17.300386564
  0.727777778  0.455555556  0.227777778      10
       1       1   -1.868821148   -2.485196452
       1       2   -1.300393363   -1.935085555
       1       3    1.960459870    1.408960943
       1       4    2.391122342    1.863933009
       1       5    9.956957803   10.288666456
       1       6   10.267429672   10.620393777
       1       7   10.932535443   11.323030991
       1       8   11.293014331   11.686129342
       1       9   15.856169508   16.331950067
       1      10   16.898806038   17.379316868
  0.722222222  0.444444444  0.222222222      10
       1       1   -1.940914733   -2.557259513
       1       2   -1.235064974   -1.870122350
       1       3    1.927283930    1.375708640
       1       4    2.460242811    1.933474699
       1       5    9.887569019   10.218773026
       1       6   10.221490513   10.575143896
       1       7   10.991939663   11.381960858
       1       8   11.388628371   11.782103778
       1       9   15.666485152   16.143723070
       1      10   16.962942275   17.444063198
  0.716666667  0.433333333  0.216666667      10
       1       1   -2.012378543   -2.628791581
       1       2   -1.172432474   -1.807553453
       1       3    1.900113009    1.348533692
       1       4    2.531761202    2.005136386
       1       5    9.819350714   10.150479425
       1       6   10.162934466   10.517740144
       1       7   11.067860772   11.456772427
       1       8   11.487377553   11.880942942
       1       9   15.468206841   15.946678153
       1      10   17.014680575   17.495880357
  0.711111111  0.422222222  0.211111111      10
       1       1   -2.083240116   -2.699711990
       1       2   -1.112640961   -1.747656319
