# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      64     0.00000     0.00000     0.28337   -4.745955339   -5.085840782   -0.339885443
     1      64     0.00000     0.00000     0.30801   -4.710759433   -5.050624067   -0.339864634
     1      64     0.00000     0.00000     0.33265   -4.684411159   -5.022639303   -0.338228144
     1      64     0.00000     0.00000     0.35729   -4.665895708   -5.000992378   -0.335096671
     1      64     0.00000     0.00000     0.38193   -4.656205659   -4.990165722   -0.333960063
     1      64     0.00000     0.00000    -0.38193   -4.656205659   -4.990165682   -0.333960023
     1      64     0.00000     0.00000    -0.35729   -4.665895708   -5.000982710   -0.335087002
     1      64     0.00000     0.00000    -0.33265   -4.684411159   -5.022611211   -0.338200052
     1      64     0.00000     0.00000    -0.30801   -4.710759433   -5.050586346   -0.339826913
     1      64     0.00000     0.00000    -0.28337   -4.745955339   -5.085802993   -0.339847654
     1      64     0.00000     0.00000    -0.25873   -4.663832765   -4.975905863   -0.312073098
     1      64     0.00000     0.00000    -0.23409   -4.461272940   -4.702007233   -0.240734293
     1      64     0.00000     0.00000    -0.20945   -4.260923748   -4.464782510   -0.203858761
     1      64     0.00000     0.00000    -0.18481   -4.064320719   -4.267855917   -0.203535197
     1      64     0.00000     0.00000    -0.16017   -3.871898629   -4.033794147   -0.161895518
     1      64     0.00000     0.00000    -0.13552   -3.685300071   -3.767516768   -0.082216697
     1      64     0.00000     0.00000    -0.11088   -3.514647070   -3.555224088   -0.040577018
     1      64     0.00000     0.00000    -0.08624   -3.357587185   -3.398530593   -0.040943408
     1      64     0.00000     0.00000    -0.06160   -3.225680996   -3.240976140   -0.015295144
     1      64     0.00000     0.00000    -0.03696   -3.131256614   -3.098699666    0.032556948
     1      64     0.00000     0.00000    -0.01232   -3.079627677   -3.022063509    0.057564167
     1      65     0.00000     0.00000     0.01232   -2.478213981   -0.753940511    1.724273470
     1      65     0.00000     0.00000     0.03696   -2.376522986   -0.630265039    1.746257947
     1      65     0.00000     0.00000     0.06160   -2.195992805   -0.407666981    1.788325824
     1      65     0.00000     0.00000     0.08624   -1.961004918   -0.150694666    1.810310252
     1      65     0.00000     0.00000     0.11088   -1.692768493    0.117811825    1.810580317
     1      65     0.00000     0.00000     0.13552   -1.407267467    0.446861670    1.854129137
     1      65     0.00000     0.00000     0.16017   -1.114802143    0.822659017    1.937461160
     1      65     0.00000     0.00000     0.18481   -0.939503939    0.893634727    1.833138667
     1      65     0.00000     0.00000     0.20945   -0.788172189    1.044241213    1.832413402
     1      65     0.00000     0.00000     0.23409   -0.631360275    1.224133480    1.855493755
     1      65     0.00000     0.00000     0.25873   -0.468362571    1.431296100    1.899658672
     1      65     0.00000     0.00000     0.28337   -0.447984477    1.440050806    1.888035283
     1      65     0.00000     0.00000     0.30801   -0.531979475    1.357090399    1.889069874
     1      65     0.00000     0.00000     0.33265   -0.600246959    1.280494922    1.880741881
     1      65     0.00000     0.00000     0.35729   -0.645910383    1.221241148    1.867151531
     1      65     0.00000     0.00000     0.38193   -0.670000700    1.191580696    1.861581396
     1      65     0.00000     0.00000    -0.38193   -0.670000700    1.191580657    1.861581357
     1      65     0.00000     0.00000    -0.35729   -0.645910383    1.221231617    1.867142000
     1      65     0.00000     0.00000    -0.33265   -0.600246959    1.280467229    1.880714188
