# neig  =      384
# vol   =  0.353325633E+06
# nspin, nkpt, ncb, nvb =        1      32       4       3
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1 -0.75394051E+00 -0.30220635E+01  0.22681230E+01  0.21158681E-14 -0.12623567E-07  0.44232496E-07
     1     1     2     1 -0.75394051E+00 -0.30233263E+01  0.22693858E+01  0.13529078E-14 -0.14414311E-07  0.33839850E-07
     1     1     3     1 -0.75394051E+00 -0.35086521E+01  0.27547116E+01  0.76800710E-18  0.87168802E-09  0.90371936E-10
     1     2     1     1 -0.32057413E+00 -0.30220635E+01  0.27014894E+01  0.54206828E-13  0.12881308E-06  0.19394334E-06
     1     2     2     1 -0.32057413E+00 -0.30233263E+01  0.27027522E+01  0.45306563E-04 -0.64484364E-02  0.19298267E-02
     1     2     3     1 -0.32057413E+00 -0.35086521E+01  0.31880780E+01  0.12263079E-16  0.28957255E-08 -0.19692266E-08
     1     3     1     1 -0.32077649E+00 -0.30220635E+01  0.27012870E+01  0.17419173E-03  0.54058849E-03 -0.13187096E-01
     1     3     2     1 -0.32077649E+00 -0.30233263E+01  0.27025499E+01  0.29102326E-13  0.16675033E-06 -0.36009046E-07
     1     3     3     1 -0.32077649E+00 -0.35086521E+01  0.31878756E+01  0.23983864E-15  0.15485920E-07 -0.15786812E-09
     1     4     1     1 -0.25932844E+00 -0.30220635E+01  0.27627351E+01  0.30021048E-10 -0.40583007E-05 -0.36812013E-05
     1     4     2     1 -0.25932844E+00 -0.30233263E+01  0.27639979E+01  0.26508195E-10 -0.50791657E-05 -0.84277603E-06
     1     4     3     1 -0.25932844E+00 -0.35086521E+01  0.32493236E+01  0.58715615E+02  0.48362541E+01 -0.59435899E+01
     2     1     1     1 -0.63026504E+00 -0.30986971E+01  0.24684321E+01  0.61258647E-15  0.23769588E-07  0.68987806E-08
     2     1     2     1 -0.63026504E+00 -0.30991149E+01  0.24688499E+01  0.82190521E-15 -0.27728351E-07 -0.72831141E-08
     2     1     3     1 -0.63026504E+00 -0.36665201E+01  0.30362551E+01  0.18303205E-04 -0.13848585E-02  0.40478849E-02
     2     2     1     1 -0.19485540E+00 -0.30986971E+01  0.29038417E+01  0.79052165E-03  0.27426303E-01  0.61902772E-02
     2     2     2     1 -0.19485540E+00 -0.30991149E+01  0.29042595E+01  0.57153600E-12 -0.56319734E-07 -0.75389925E-06
