  0.000000000  0.000000000  0.000000000      14
       1       1   -5.895757253   -6.354180730
       1       2    6.006977582    5.566070665
       1       3    6.006977582    5.566070665
       1       4    6.006977582    5.566070665
       1       5    8.567229095    8.888388568
       1       6    8.567229095    8.888388568
       1       7    8.567229095    8.888388568
       1       8    9.298637559    9.574414447
       1       9   13.710049895   13.931959770
       1      10   13.796884513   14.485515171
       1      11   13.796884513   14.485515171
       1      12   17.165221223   17.498465385
       1      13   17.165221223   17.498465385
       1      14   17.165221223   17.498465385
  0.000000000  0.000000000  0.200000000      14
       1       1   -5.377466025   -5.883363214
       1       2    3.017376253    2.483842327
       1       3    5.431069425    4.980774175
       1       4    5.431069425    4.980774175
       1       5    8.192254535    8.468552331
       1       6    9.361366305    9.709542784
       1       7    9.361366305    9.709542784
       1       8   11.925669965   12.251381647
       1       9   13.082216705   13.674347180
       1      10   13.082216705   13.674347180
       1      11   14.952514198   15.212507006
       1      12   16.779915275   17.089556144
       1      13   19.691250402   20.070049389
       1      14   19.691250402   20.070049389
  0.000000000  0.000000000  0.400000000      14
       1       1   -4.008643625   -4.580559209
       1       2   -0.241647897   -0.861936904
       1       3    4.886427605    4.390378554
       1       4    4.886427605    4.390378554
       1       5    7.591442928    7.844259201
       1       6    9.416999633    9.813858680
       1       7    9.416999633    9.813858680
       1       8   13.682999362   13.943562692
       1       9   14.992757030   15.556160922
       1      10   14.992757030   15.556160922
       1      11   15.862328492   16.206200360
       1      12   19.158163460   19.651279305
       1      13   19.158163460   19.651279305
       1      14   19.683411938   19.916878328
  0.000000000  0.200000000  0.200000000      14
       1       1   -5.199827033   -5.716999760
       1       2    3.416280513    2.886259086
       1       3    4.524328220    4.045341802
       1       4    4.524328220    4.045341802
       1       5    7.436368909    7.691193005
       1       6    9.847928409   10.212478852
       1       7   10.874156216   11.258637188
       1       8   10.874156216   11.258637188
       1       9   12.989814661   13.429368273
       1      10   14.564939611   15.244746344
       1      11   16.158095362   16.412214379
       1      12   18.360006769   18.700604080
       1      13   18.360006769   18.700604080
       1      14   18.937965417   19.289362719
  0.000000000  0.200000000  0.400000000      14
       1       1   -4.055773263   -4.627112012
       1       2    0.738432256    0.121546045
       1       3    3.387346512    2.885711039
       1       4    4.017693284    3.499518230
       1       5    7.744047189    8.012525923
       1       6   10.048432424   10.411174270
       1       7   10.890101750   11.258427753
       1       8   11.423147260   11.862970254
       1       9   16.138635559   16.750441331
       1      10   16.297814242   16.700850170
       1      11   16.569922605   16.912998942
       1      12   18.762449235   19.265479235
       1      13   19.280395186   19.566751777
       1      14   20.977858724   21.339858140
  0.000000000  0.200000000  0.600000000      14
       1       1   -3.162925749   -3.765689765
       1       2   -0.662378656   -1.292475085
       1       3    2.577143667    2.042021807
       1       4    4.300449592    3.787540214
       1       5    8.028716535    8.328926152
       1       6   10.550794013   10.888567866
       1       7   10.796165544   11.229649463
       1       8   13.504683093   13.941938523
       1       9   14.265005516   14.644886118
       1      10   14.436413911   14.987317645
       1      11   17.476191291   17.839759176
       1      12   20.024005628   20.523415764
       1      13   20.360668553   20.656793262
       1      14   20.974245748   21.383460411
  0.000000000  0.200000000  0.800000000      14
       1       1   -4.544456996   -5.091032262
       1       2    1.570561650    0.975337737
       1       3    3.003076213    2.498328307
       1       4    5.167014063    4.691481299
       1       5    8.875709550    9.213895050
       1       6    9.989806617   10.375891856
       1       7   10.257286090   10.560748450
       1       8   11.664034443   12.027629882
       1       9   12.132934360   12.673124972
       1      10   16.546778566   16.844592233
       1      11   16.665995234   17.150080864
       1      12   17.832023693   18.269828913
       1      13   19.677857343   20.100796087
       1      14   20.796315188   21.027171038
  0.000000000  0.400000000  0.400000000      14
       1       1   -3.181128154   -3.789700418
       1       2   -0.112731926   -0.744080260
       1       3    3.319911399    2.763161362
       1       4    3.319911399    2.763161362
       1       5    6.542933747    6.767603266
       1       6    7.269868335    7.546722853
       1       7   14.444096299   14.901526146
       1       8   14.444096299   14.901526146
       1       9   16.870858307   17.528781294
       1      10   16.975740440   17.350290835
       1      11   18.527155709   19.038920068
       1      12   18.527155709   19.038920068
       1      13   19.505792110   19.732381964
       1      14   20.658804994   21.209293373
  0.000000000  0.400000000  0.600000000      14
       1       1   -1.968015163   -2.603544488
       1       2   -1.373362426   -2.006221586
       1       3    1.932094072    1.379606243
       1       4    3.438894867    2.886005938
       1       5    6.990662485    7.246557850
       1       6    9.113623146    9.421705402
       1       7   14.050272323   14.502409218
       1       8   14.586986680   15.066701785
       1       9   14.603010255   14.976631472
       1      10   15.075462359   15.672812509
       1      11   20.029771586   20.297357476
       1      12   20.394582795   20.972750664
       1      13   20.704059829   21.169810749
       1      14   21.569436803   21.921716558
  0.200000000  0.400000000  0.600000000      14
       1       1   -2.736390547   -3.353744387
       1       2   -0.494398159   -1.133194977
       1       3    2.018844668    1.466761730
       1       4    3.011444431    2.490055196
       1       5    9.360296837    9.675033490
       1       6    9.724628853   10.049695799
       1       7   10.405636286   10.790278342
       1       8   13.726296782   14.170227787
       1       9   14.394316463   14.867819523
       1      10   16.134498428   16.651509758
       1      11   19.192687770   19.651668188
       1      12   20.279202877   20.597408948
       1      13   20.362593042   20.645303322
       1      14   21.485159527   21.933679043
