# neig  =    24000
# vol   =  0.270106146E+06
# nspin =        1
#       eig (eV)   abs(dipole)^2          dipole
  0.32712834E+01  0.17431820E+02 -0.41751431E+01
  0.33032322E+01  0.11525044E+03 -0.10735476E+02
  0.33040877E+01  0.11510206E+01 -0.10728563E+01
  0.33097767E+01  0.22133437E+02 -0.47046187E+01
  0.33156888E+01  0.31771284E+02 -0.56366022E+01
  0.33252692E+01  0.14487596E+03 -0.12036443E+02
  0.33316665E+01  0.84299788E+02 -0.91814916E+01
  0.33342665E+01  0.92650124E+02 -0.96254934E+01
  0.33445299E+01  0.46841798E+02 -0.68441068E+01
  0.33467804E+01  0.95129384E+02 -0.97534293E+01
  0.33541392E+01  0.53026035E+00 -0.72818977E+00
  0.33580503E+01  0.23954676E+01 -0.15477298E+01
  0.33664500E+01  0.70983612E+02  0.84251773E+01
  0.33683718E+01  0.29942737E+01 -0.17303970E+01
  0.33685312E+01  0.44844017E+02 -0.66965676E+01
  0.33758445E+01  0.14092351E+01 -0.11871121E+01
  0.33829461E+01  0.22243913E+02  0.47163453E+01
  0.33871728E+01  0.29111397E+01 -0.17062062E+01
  0.33888857E+01  0.21102910E+02  0.45937904E+01
  0.33894335E+01  0.19985792E+02 -0.44705471E+01
  0.33916866E+01  0.42780054E+00 -0.65406463E+00
  0.33959570E+01  0.79789757E+00  0.89325113E+00
  0.33965489E+01  0.67151852E+02  0.81946234E+01
  0.33993114E+01  0.18801574E+00 -0.43360782E+00
  0.34009858E+01  0.35585675E+02  0.59653730E+01
  0.34043043E+01  0.15603146E+02 -0.39500818E+01
  0.34050551E+01  0.89432794E+02  0.94568914E+01
  0.34082498E+01  0.39522274E+01 -0.19880210E+01
  0.34152019E+01  0.26817013E+02  0.51785145E+01
  0.34171214E+01  0.24842573E+02  0.49842324E+01
  0.34184700E+01  0.57456751E+00  0.75800231E+00
  0.34232700E+01  0.69944004E+00  0.83632532E+00
  0.34244295E+01  0.13760053E+02 -0.37094546E+01
  0.34262742E+01  0.23956149E+00 -0.48945019E+00
  0.34331113E+01  0.16463366E+02 -0.40575073E+01
  0.34375636E+01  0.32469219E+02  0.56981768E+01
  0.34378166E+01  0.11905075E+02 -0.34503731E+01
  0.34532898E+01  0.12914181E+02  0.35936305E+01
  0.34546612E+01  0.39255814E+02 -0.62654460E+01
  0.34575774E+01  0.32281186E+02  0.56816535E+01
  0.34587625E+01  0.65358704E+02  0.80844730E+01
  0.34594211E+01  0.46930946E+00  0.68506165E+00
  0.34613437E+01  0.63058826E+02 -0.79409588E+01
  0.34626582E+01  0.11931742E+02 -0.34542354E+01
  0.34660108E+01  0.84655455E+01 -0.29095610E+01
  0.34690377E+01  0.51105462E+01  0.22606517E+01
  0.34752288E+01  0.12249538E+02  0.34999340E+01
  0.34804279E+01  0.17932503E+01 -0.13391230E+01
  0.34834348E+01  0.36171456E+02 -0.60142710E+01
  0.34875710E+01  0.13043657E+02  0.36116003E+01
  0.34890368E+01  0.71959382E+01 -0.26825246E+01
  0.34920119E+01  0.91289827E+02  0.95545710E+01
  0.34931200E+01  0.11760198E+00 -0.34293144E+00
  0.34944548E+01  0.10443487E+02 -0.32316385E+01
  0.34976041E+01  0.30275919E+01  0.17399977E+01
  0.35030789E+01  0.14658837E+00 -0.38286860E+00
  0.35069499E+01  0.22097323E+02 -0.47007790E+01
  0.35110320E+01  0.75265496E+02  0.86755689E+01
  0.35123588E+01  0.10105743E+02 -0.31789531E+01
  0.35130263E+01  0.38470456E+00 -0.62024556E+00
  0.35156412E+01  0.88149957E+00  0.93888209E+00
  0.35161381E+01  0.34956319E+02 -0.59123870E+01
  0.35172831E+01  0.63544530E+01 -0.25208040E+01
  0.35224700E+01  0.80090834E+01 -0.28300324E+01
  0.35230682E+01  0.19841526E-01 -0.14085995E+00
  0.35246992E+01  0.59231368E+00 -0.76961918E+00
  0.35252271E+01  0.22270332E+00  0.47191453E+00
  0.35306561E+01  0.22386599E+02 -0.47314478E+01
  0.35337995E+01  0.72212234E+01  0.26872334E+01
  0.35353209E+01  0.35219170E+00  0.59345741E+00
  0.35371726E+01  0.24165175E+02 -0.49158087E+01
  0.35387845E+01  0.22191949E+02 -0.47108331E+01
  0.35424087E+01  0.65404725E-01 -0.25574348E+00
  0.35459859E+01  0.72708804E+01  0.26964570E+01
  0.35465418E+01  0.14373321E+02  0.37912163E+01
  0.35478456E+01  0.56660238E+01  0.23803411E+01
  0.35512838E+01  0.65529950E+02 -0.80950571E+01
  0.35526608E+01  0.61368252E+00 -0.78337891E+00
  0.35552081E+01  0.75862633E+00 -0.87099158E+00
  0.35559664E+01  0.12630741E+00 -0.35539754E+00
  0.35630637E+01  0.30509487E+02 -0.55235394E+01
  0.35663824E+01  0.67733878E-01 -0.26025733E+00
  0.35721001E+01  0.12725334E+02  0.35672586E+01
  0.35728187E+01  0.48172218E+00 -0.69406209E+00
  0.35764334E+01  0.92203850E+00 -0.96022836E+00
  0.35788753E+01  0.43188290E+00  0.65717798E+00
  0.35798472E+01  0.17115961E+01  0.13082798E+01
  0.35801435E+01  0.34654989E+01 -0.18615850E+01
  0.35817097E+01  0.42790003E+00  0.65414068E+00
  0.35837849E+01  0.17782740E-01  0.13335194E+00
  0.35851032E+01  0.37855813E+01 -0.19456570E+01
  0.35883654E+01  0.20642025E+00  0.45433495E+00
  0.35889440E+01  0.34601814E+00 -0.58823307E+00
  0.35932946E+01  0.59918030E+01 -0.24478160E+01
  0.36000083E+01  0.23422756E+02 -0.48397062E+01
  0.36035406E+01  0.76028900E+02 -0.87194553E+01
  0.36049328E+01  0.21138371E+00 -0.45976485E+00
  0.36058400E+01  0.28195629E+01  0.16791554E+01
  0.36104589E+01  0.61154192E+00  0.78201146E+00
  0.36151560E+01  0.32791246E+01  0.18108353E+01
  0.36182051E+01  0.14708441E+02  0.38351585E+01
  0.36184324E+01  0.58000462E+01 -0.24083285E+01
  0.36254006E+01  0.18179235E+02 -0.42637114E+01
  0.36270490E+01  0.20506199E+02  0.45283771E+01
  0.36277084E+01  0.40352526E-01  0.20087938E+00
  0.36340280E+01  0.23494501E+02 -0.48471126E+01
  0.36361176E+01  0.12376642E+02  0.35180453E+01
  0.36382038E+01  0.14698059E+02 -0.38338047E+01
  0.36388250E+01  0.49367113E+01 -0.22218711E+01
  0.36404770E+01  0.76159784E+00 -0.87269573E+00
  0.36441027E+01  0.20826442E+00 -0.45635997E+00
  0.36449085E+01  0.16815014E+01  0.12967272E+01
  0.36462532E+01  0.37263625E+02 -0.61043939E+01
  0.36497020E+01  0.45581177E+01 -0.21349749E+01
  0.36505959E+01  0.56850264E+02  0.75399114E+01
  0.36514131E+01  0.61783884E+00  0.78602725E+00
  0.36573678E+01  0.10110415E+01  0.10055056E+01
  0.36575670E+01  0.22776917E+01 -0.15092023E+01
  0.36620028E+01  0.19421409E+00  0.44069728E+00
  0.36631650E+01  0.46710556E+00 -0.68345121E+00
  0.36657733E+01  0.12666767E+02  0.35590402E+01
  0.36707291E+01  0.13353472E+00 -0.36542403E+00
  0.36737294E+01  0.17914284E+01 -0.13384425E+01
  0.36748337E+01  0.17537651E+02 -0.41877978E+01
  0.36780624E+01  0.95658179E+00 -0.97804999E+00
  0.36797125E+01  0.12628580E+01  0.11237695E+01
  0.36842683E+01  0.34913149E+01  0.18685061E+01
  0.36873787E+01  0.10971493E+02  0.33123245E+01
  0.36887991E+01  0.78120391E+00 -0.88385741E+00
  0.36946510E+01  0.29661526E+01 -0.17222522E+01
  0.36955852E+01  0.76449801E+01  0.27649557E+01
  0.36959901E+01  0.97940227E+00 -0.98964755E+00
  0.36997352E+01  0.50107014E+02  0.70786308E+01
  0.37018523E+01  0.30534264E+01 -0.17474056E+01
  0.37040387E+01  0.13649263E+00 -0.36944909E+00
  0.37045891E+01  0.25896919E+02 -0.50889015E+01
  0.37077368E+01  0.11039216E+01 -0.10506767E+01
  0.37121086E+01  0.31958975E+01 -0.17877073E+01
  0.37141397E+01  0.25229454E+02 -0.50228930E+01
  0.37145987E+01  0.38163535E+00  0.61776642E+00
  0.37152430E+01  0.30104599E+01  0.17350677E+01
  0.37173164E+01  0.62953928E+01 -0.25090621E+01
  0.37183685E+01  0.15441503E+02 -0.39295678E+01
  0.37190318E+01  0.42880659E+00 -0.65483325E+00
  0.37234079E+01  0.45656043E+02  0.67569255E+01
  0.37252555E+01  0.90131871E+01 -0.30021970E+01
  0.37256944E+01  0.27809427E+00  0.52734645E+00
  0.37277208E+01  0.25715844E+00  0.50710792E+00
  0.37297361E+01  0.96967113E+00 -0.98471881E+00
  0.37347987E+01  0.69258896E+00  0.83221930E+00
  0.37399945E+01  0.62747514E+01  0.25049454E+01
  0.37403968E+01  0.33153226E+02 -0.57578838E+01
  0.37409605E+01  0.10422696E+02 -0.32284201E+01
  0.37431311E+01  0.93161186E+00  0.96520043E+00
  0.37469235E+01  0.19498096E+00 -0.44156649E+00
  0.37484759E+01  0.75598894E+00 -0.86947624E+00
  0.37543791E+01  0.34337604E+02  0.58598297E+01
  0.37555341E+01  0.91040800E+01 -0.30172968E+01
  0.37575984E+01  0.60504095E-02 -0.77784379E-01
  0.37583231E+01  0.67260341E+00 -0.82012402E+00
  0.37588748E+01  0.37122440E+01 -0.19267184E+01
  0.37603856E+01  0.92399768E+00  0.96124798E+00
  0.37640681E+01  0.14353310E+02 -0.37885763E+01
  0.37718173E+01  0.40541334E-01  0.20134879E+00
  0.37744212E+01  0.20768566E+01 -0.14411303E+01
  0.37795018E+01  0.12110391E+01 -0.11004722E+01
  0.37799529E+01  0.29530745E+02  0.54342198E+01
  0.37809415E+01  0.42272665E+00  0.65017432E+00
  0.37819267E+01  0.72571134E+01 -0.26939030E+01
  0.37821924E+01  0.18918099E+02 -0.43494942E+01
  0.37853969E+01  0.45745041E+01 -0.21388090E+01
  0.37910278E+01  0.28795302E+01  0.16969179E+01
  0.37938180E+01  0.36764953E+01 -0.19174189E+01
  0.37945210E+01  0.32323790E+01 -0.17978818E+01
  0.37958685E+01  0.18046266E+00 -0.42480897E+00
  0.37968745E+01  0.29554445E+01  0.17191406E+01
  0.37973822E+01  0.33609028E+01 -0.18332765E+01
  0.37984609E+01  0.19440318E+02  0.44091176E+01
  0.37990170E+01  0.80703645E-01  0.28408387E+00
  0.37998268E+01  0.49125454E+00  0.70089552E+00
  0.38003272E+01  0.14600499E+01 -0.12083253E+01
  0.38005335E+01  0.53569825E-03  0.23145156E-01
  0.38038621E+01  0.29862790E+02 -0.54646857E+01
  0.38057622E+01  0.42479790E+01 -0.20610626E+01
  0.38061781E+01  0.10996524E+01 -0.10486431E+01
  0.38106300E+01  0.57539760E+01 -0.23987447E+01
  0.38145008E+01  0.42003648E+00  0.64810221E+00
  0.38167662E+01  0.14609993E+02  0.38223020E+01
  0.38184110E+01  0.10951541E+01  0.10464961E+01
  0.38201423E+01  0.98880797E+00  0.99438824E+00
  0.38213886E+01  0.14077195E+02  0.37519588E+01
  0.38231807E+01  0.51602690E+01 -0.22716225E+01
  0.38267476E+01  0.30803257E+02  0.55500682E+01
  0.38289575E+01  0.37564973E+00  0.61290271E+00
  0.38343833E+01  0.14840215E+02 -0.38523000E+01
  0.38363864E+01  0.15510478E+01  0.12454107E+01
  0.38369833E+01  0.10381772E+01 -0.10189098E+01
  0.38398423E+01  0.38048362E+02  0.61683354E+01
  0.38418257E+01  0.55511113E+01 -0.23560796E+01
  0.38427599E+01  0.21983343E+01  0.14826781E+01
  0.38433213E+01  0.12900633E+01 -0.11358095E+01
  0.38440127E+01  0.39867662E+01  0.19966888E+01
  0.38445263E+01  0.83242018E+01 -0.28851693E+01
  0.38448771E+01  0.30740185E+01  0.17532879E+01
  0.38522305E+01  0.39337092E+02 -0.62719289E+01
  0.38543768E+01  0.15934359E+01 -0.12623137E+01
  0.38551657E+01  0.96736915E+01  0.31102559E+01
  0.38609376E+01  0.13251065E+01  0.11511327E+01
  0.38615151E+01  0.12234535E+02 -0.34977900E+01
