# neig  =    24000
# vol   =  0.270106146E+06
# nspin =        1
#   ik    ic    iv    is        eig (eV)   abs(dipole)^2          dipole
     4     1     4     1  0.13509375E+02  0.64055497E-01  0.25309188E+00
     4     2     1     1  0.51172812E+01  0.54933114E-01  0.23437814E+00
     4     2     2     1  0.55324177E+01  0.45417056E-02  0.67392178E-01
     4     2     3     1  0.92350450E+01  0.23963957E-04 -0.48952995E-02
     4     2     4     1  0.15084799E+02  0.72314390E-05  0.26891335E-02
     4     3     1     1  0.53433458E+01  0.34202520E-02  0.58482921E-01
     4     3     2     1  0.57584823E+01  0.74669434E-01 -0.27325708E+00
     4     3     3     1  0.94611096E+01  0.69445895E-03  0.26352589E-01
     4     3     4     1  0.15310864E+02  0.44600962E-04  0.66783952E-02
     4     4     1     1  0.87351717E+01  0.29205206E+00 -0.54041842E+00
     4     4     2     1  0.91503082E+01  0.16710955E+00 -0.40879035E+00
     4     4     3     1  0.12852935E+02  0.87651776E-01 -0.29606043E+00
     4     4     4     1  0.18702690E+02  0.85848810E-03 -0.29299968E-01
     4     5     1     1  0.91440360E+01  0.49719122E+00  0.70511787E+00
     4     5     2     1  0.95591725E+01  0.59927300E-01 -0.24480053E+00
     4     5     3     1  0.13261800E+02  0.36870633E-01 -0.19201727E+00
     4     5     4     1  0.19111554E+02  0.35388326E-03 -0.18811785E-01
     4     6     1     1  0.10225975E+02  0.21056856E-04  0.45887751E-02
     4     6     2     1  0.10641111E+02  0.16129753E+00 -0.40161864E+00
     4     6     3     1  0.14343739E+02  0.34033138E-01  0.18448073E+00
     4     6     4     1  0.20193493E+02  0.17958643E-03  0.13400986E-01
     5     1     1     1  0.35953367E+01  0.12819171E-02  0.35803869E-01
     5     1     2     1  0.38868134E+01  0.94080981E-02 -0.96995351E-01
     5     1     3     1  0.89113938E+01  0.47426997E-01  0.21777740E+00
     5     1     4     1  0.12543099E+02  0.92244292E-01  0.30371745E+00
     5     2     1     1  0.53662306E+01  0.24711900E+00  0.49711065E+00
     5     2     2     1  0.56577073E+01  0.96085347E-01  0.30997636E+00
     5     2     3     1  0.10682288E+02  0.19233425E-04 -0.43855929E-02
     5     2     4     1  0.14313993E+02  0.22770067E-05  0.15089754E-02
     5     3     1     1  0.54585732E+01  0.96168899E-01  0.31011111E+00
     5     3     2     1  0.57500499E+01  0.21927029E+00 -0.46826306E+00
     5     3     3     1  0.10774630E+02  0.25187327E-05 -0.15870516E-02
     5     3     4     1  0.14406335E+02  0.14153187E-03 -0.11896717E-01
     5     4     1     1  0.95640673E+01  0.76788173E-02  0.87628861E-01
     5     4     2     1  0.98555440E+01  0.43386630E-01  0.20829457E+00
     5     4     3     1  0.14880124E+02  0.30767097E-01 -0.17540552E+00
     5     4     4     1  0.18511829E+02  0.83368243E-04 -0.91306212E-02
     5     5     1     1  0.10737726E+02  0.30332294E+00  0.55074762E+00
     5     5     2     1  0.11029203E+02  0.69764264E-02  0.83525004E-01
     5     5     3     1  0.16053783E+02  0.23949888E-07 -0.15475751E-03
     5     5     4     1  0.19685488E+02  0.40139877E-04 -0.63356039E-02
     5     6     1     1  0.11261724E+02  0.12669266E-01  0.11255783E+00
     5     6     2     1  0.11553201E+02  0.79166092E-01 -0.28136470E+00
     5     6     3     1  0.16577781E+02  0.76091712E-02  0.87230563E-01
     5     6     4     1  0.20209486E+02  0.35156092E-02  0.59292572E-01
     6     1     1     1  0.36644117E+01  0.26814982E-02 -0.51783184E-01
     6     1     2     1  0.38142668E+01  0.52216053E-02 -0.72260676E-01
     6     1     3     1  0.94862037E+01  0.97896960E-04 -0.98942893E-02
     6     1     4     1  0.12049926E+02  0.12301476E+00 -0.35073460E+00
     6     2     1     1  0.54188229E+01  0.23993005E-04  0.48982655E-02
     6     2     2     1  0.55686780E+01  0.43327263E+00  0.65823448E+00
     6     2     3     1  0.11240615E+02  0.13150807E-03 -0.11467697E-01
     6     2     4     1  0.13804337E+02  0.10746172E-03 -0.10366374E-01
     6     3     1     1  0.55506249E+01  0.40946809E+00 -0.63989694E+00
     6     3     2     1  0.57004799E+01  0.31365394E-04  0.56004816E-02
     6     3     3     1  0.11372417E+02  0.43598499E-07  0.20880254E-03
     6     3     4     1  0.13936139E+02  0.43554846E-04  0.65996095E-02
     6     4     1     1  0.96619362E+01  0.58455692E-05 -0.24177612E-02
     6     4     2     1  0.98117912E+01  0.23196197E-01 -0.15230298E+00
     6     4     3     1  0.15483728E+02  0.16014323E-01  0.12654771E+00
     6     4     4     1  0.18047451E+02  0.61661676E-07 -0.24831769E-03
     6     5     1     1  0.12157500E+02  0.12067968E-01 -0.10985431E+00
     6     5     2     1  0.12307355E+02  0.36610205E-01 -0.19133793E+00
     6     5     3     1  0.17979292E+02  0.80213964E-04  0.89562249E-02
     6     5     4     1  0.20543015E+02  0.64541960E-02  0.80338011E-01
     6     6     1     1  0.12644838E+02  0.46766636E-01  0.21625595E+00
     6     6     2     1  0.12794693E+02  0.24935955E-01 -0.15791122E+00
     6     6     3     1  0.18466630E+02  0.35865638E-04  0.59887927E-02
     6     6     4     1  0.21030352E+02  0.66941842E-04 -0.81817994E-02
     7     1     1     1  0.36971521E+01  0.37777190E-02  0.61463151E-01
     7     1     2     1  0.37921703E+01  0.55818341E-05  0.23625905E-02
     7     1     3     1  0.88268087E+01  0.53184680E-01 -0.23061804E+00
     7     1     4     1  0.12614326E+02  0.89524184E-01  0.29920592E+00
     7     2     1     1  0.53765509E+01  0.20272210E+00  0.45024671E+00
     7     2     2     1  0.54715692E+01  0.14450750E+00  0.38014142E+00
     7     2     3     1  0.10506208E+02  0.22779730E-03  0.15092955E-01
     7     2     4     1  0.14293725E+02  0.12441351E-03 -0.11154080E-01
     7     3     1     1  0.56480265E+01  0.11954417E+00 -0.34575160E+00
     7     3     2     1  0.57430447E+01  0.16271420E+00  0.40337849E+00
     7     3     3     1  0.10777683E+02  0.14915496E-05 -0.12212901E-02
     7     3     4     1  0.14565200E+02  0.14752399E-04  0.38408851E-02
     7     4     1     1  0.95987013E+01  0.81027333E-01  0.28465300E+00
     7     4     2     1  0.96937196E+01  0.64732935E-01  0.25442668E+00
     7     4     3     1  0.14728358E+02  0.32634688E-01  0.18065073E+00
     7     4     4     1  0.18515875E+02  0.17276325E-03 -0.13143943E-01
     7     5     1     1  0.10652625E+02  0.14430994E+00 -0.37988148E+00
     7     5     2     1  0.10747643E+02  0.51854195E-01 -0.22771516E+00
     7     5     3     1  0.15782281E+02  0.10766724E-04  0.32812687E-02
     7     5     4     1  0.19569798E+02  0.88335103E-03  0.29721222E-01
     7     6     1     1  0.11590405E+02  0.72420207E-01  0.26911003E+00
     7     6     2     1  0.11685424E+02  0.88292306E-01 -0.29714021E+00
     7     6     3     1  0.16720062E+02  0.14103141E-02 -0.37554148E-01
     7     6     4     1  0.20507579E+02  0.38499188E-03  0.19621210E-01
     8     1     1     1  0.36538600E+01  0.33690822E-03  0.18355060E-01
     8     1     2     1  0.38441602E+01  0.15608401E-02  0.39507469E-01
     8     1     3     1  0.75359892E+01  0.15699173E+00 -0.39622182E+00
     8     1     4     1  0.13579339E+02  0.61709214E-01  0.24841339E+00
     8     2     1     1  0.51074974E+01  0.41114316E-01 -0.20276665E+00
     8     2     2     1  0.52977977E+01  0.50735252E-02 -0.71228683E-01
     8     2     3     1  0.89896267E+01  0.23919011E-04 -0.48907066E-02
     8     2     4     1  0.15032977E+02  0.16616267E-03 -0.12890410E-01
     8     3     1     1  0.55166737E+01  0.48447536E-02  0.69604264E-01
     8     3     2     1  0.57069739E+01  0.57345964E-01 -0.23947017E+00
     8     3     3     1  0.93988029E+01  0.74824059E-04 -0.86500901E-02
     8     3     4     1  0.15442153E+02  0.62631474E-05  0.25026281E-02
     8     4     1     1  0.85059052E+01  0.62362626E+00  0.78970011E+00
     8     4     2     1  0.86962055E+01  0.72206026E-01  0.26871179E+00
     8     4     3     1  0.12388034E+02  0.81258176E-01 -0.28505820E+00
     8     4     4     1  0.18431385E+02  0.74189363E-03  0.27237724E-01
     8     5     1     1  0.96855708E+01  0.19765485E+00 -0.44458391E+00
     8     5     2     1  0.98758711E+01  0.10092955E+00  0.31769412E+00
     8     5     3     1  0.13567700E+02  0.57879649E-01 -0.24058190E+00
     8     5     4     1  0.19611050E+02  0.51784424E-03  0.22756191E-01
     8     6     1     1  0.10010590E+02  0.54591865E-02 -0.73886308E-01
     8     6     2     1  0.10200890E+02  0.24127143E+00 -0.49119388E+00
     8     6     3     1  0.13892719E+02  0.42554435E-01 -0.20628726E+00
     8     6     4     1  0.19936069E+02  0.36741418E-03  0.19168051E-01
     9     1     1     1  0.36127501E+01  0.71085677E-01  0.26661897E+00
     9     1     2     1  0.38673688E+01  0.83098424E-02  0.91158337E-01
     9     1     3     1  0.60755332E+01  0.42386911E+00 -0.65105231E+00
     9     1     4     1  0.14513413E+02  0.49033425E-01 -0.22143492E+00
     9     2     1     1  0.44493864E+01  0.53123765E+00 -0.72886052E+00
     9     2     2     1  0.47040051E+01  0.17253293E-01 -0.13135179E+00
     9     2     3     1  0.69121695E+01  0.67173236E-02  0.81959280E-01
     9     2     4     1  0.15350049E+02  0.60302320E-03 -0.24556531E-01
     9     3     1     1  0.49450044E+01  0.59237568E-02  0.76965946E-01
     9     3     2     1  0.51996231E+01  0.10292916E+00 -0.32082575E+00
     9     3     3     1  0.74077875E+01  0.24820371E-02  0.49820047E-01
     9     3     4     1  0.15845667E+02  0.11600293E-04  0.34059203E-02
     9     4     1     1  0.70651382E+01  0.48856616E+00 -0.69897508E+00
     9     4     2     1  0.73197569E+01  0.54859488E-01 -0.23422102E+00
     9     4     3     1  0.95279213E+01  0.58656577E+00  0.76587582E+00
     9     4     4     1  0.17965801E+02  0.23316781E-02  0.48287453E-01
     9     5     1     1  0.83854837E+01  0.91973446E+00 -0.95902787E+00
     9     5     2     1  0.86401024E+01  0.41003114E-02 -0.64033674E-01
     9     5     3     1  0.10848267E+02  0.95790204E-01 -0.30949992E+00
     9     5     4     1  0.19286147E+02  0.42171134E-03 -0.20535611E-01
     9     6     1     1  0.90344323E+01  0.13309957E-01  0.11536879E+00
     9     6     2     1  0.92890510E+01  0.63970518E+00 -0.79981571E+00
     9     6     3     1  0.11497215E+02  0.47219685E-02 -0.68716581E-01
     9     6     4     1  0.19935095E+02  0.27312554E-04 -0.52261414E-02
    10     1     1     1  0.34752864E+01  0.45497116E+01 -0.21330053E+01
    10     1     2     1  0.36643262E+01  0.36177209E+00 -0.60147493E+00
    10     1     3     1  0.44045048E+01  0.18938394E+01  0.13761684E+01
    10     1     4     1  0.15068882E+02  0.26217389E-01  0.16191785E+00
    10     2     1     1  0.37769575E+01  0.12438286E+01 -0.11152707E+01
    10     2     2     1  0.39659973E+01  0.34344230E-01 -0.18532196E+00
    10     2     3     1  0.47061758E+01  0.54955204E+00 -0.74131777E+00
    10     2     4     1  0.15370553E+02  0.25823969E-01 -0.16069838E+00
    10     3     1     1  0.40473895E+01  0.10685800E+00 -0.32689142E+00
    10     3     2     1  0.42364292E+01  0.17530644E+01  0.13240334E+01
    10     3     3     1  0.49766078E+01  0.38731125E-01 -0.19680225E+00
    10     3     4     1  0.15640985E+02  0.72103672E-04 -0.84913881E-02
    10     4     1     1  0.51662952E+01  0.30488954E+00  0.55216803E+00
    10     4     2     1  0.53553349E+01  0.92641241E-01  0.30437024E+00
    10     4     3     1  0.60955135E+01  0.42104720E+01 -0.20519435E+01
    10     4     4     1  0.16759890E+02  0.34607840E-02 -0.58828428E-01
    10     5     1     1  0.83250669E+01  0.13695980E+01  0.11702982E+01
    10     5     2     1  0.85141067E+01  0.47790543E-01  0.21861048E+00
    10     5     3     1  0.92542852E+01  0.36756406E-01  0.19171960E+00
    10     5     4     1  0.19918662E+02  0.11509296E-04  0.33925353E-02
    10     6     1     1  0.89547007E+01  0.45912840E-01 -0.21427282E+00
    10     6     2     1  0.91437405E+01  0.87634224E+00  0.93613153E+00
    10     6     3     1  0.98839190E+01  0.37878621E-02  0.61545610E-01
    10     6     4     1  0.20548296E+02  0.15050555E-05  0.12268070E-02
    11     1     1     1  0.35023728E+01  0.16894594E+02 -0.41103034E+01
    11     1     2     1  0.38683898E+01  0.76434980E+01 -0.27646877E+01
    11     1     3     1  0.47732886E+01  0.15451598E+00  0.39308521E+00
    11     1     4     1  0.15125317E+02  0.21554216E-01  0.14681354E+00
    11     2     1     1  0.37209014E+01  0.73730630E+00 -0.85866542E+00
    11     2     2     1  0.40869184E+01  0.20222607E+01  0.14220621E+01
    11     2     3     1  0.49918172E+01  0.20138139E+00  0.44875538E+00
    11     2     4     1  0.15343845E+02  0.13026238E-01 -0.11413255E+00
    11     3     1     1  0.39890613E+01  0.10874231E+02 -0.32976099E+01
    11     3     2     1  0.43550784E+01  0.23337404E+00 -0.48308802E+00
    11     3     3     1  0.52599772E+01  0.66319871E+00 -0.81437013E+00
    11     3     4     1  0.15612005E+02  0.27019579E-01  0.16437633E+00
    11     4     1     1  0.53618517E+01  0.10756988E+01 -0.10371590E+01
    11     4     2     1  0.57278687E+01  0.12791966E+01 -0.11310158E+01
    11     4     3     1  0.66327675E+01  0.20315757E+00 -0.45073004E+00
    11     4     4     1  0.16984795E+02  0.95275091E-03 -0.30866663E-01
    11     5     1     1  0.82416030E+01  0.29536892E-01 -0.17186300E+00
    11     5     2     1  0.86076201E+01  0.41668733E+00  0.64551323E+00
    11     5     3     1  0.95125188E+01  0.55747365E+00 -0.74664158E+00
    11     5     4     1  0.19864547E+02  0.81504475E-05  0.28548989E-02
    11     6     1     1  0.87472425E+01  0.55341150E+00  0.74391632E+00
    11     6     2     1  0.91132596E+01  0.31852358E+00 -0.56437893E+00
    11     6     3     1  0.10018158E+02  0.16984164E+00 -0.41211848E+00
    11     6     4     1  0.20370186E+02  0.66187382E-04  0.81355628E-02
    12     1     1     1  0.35071741E+01  0.76625825E+00  0.87536178E+00
    12     1     2     1  0.36244149E+01  0.13872571E+02  0.37245900E+01
    12     1     3     1  0.43322214E+01  0.93388956E-02  0.96637961E-01
    12     1     4     1  0.14649823E+02  0.27063976E-01  0.16451132E+00
    12     2     1     1  0.46675237E+01  0.28716339E+01 -0.16945896E+01
    12     2     2     1  0.47847645E+01  0.65508883E+00 -0.80937558E+00
    12     2     3     1  0.54925710E+01  0.10583595E-01 -0.10287660E+00
    12     2     4     1  0.15810173E+02  0.76041195E-04 -0.87201603E-02
    12     3     1     1  0.48699189E+01  0.17303960E+01 -0.13154452E+01
    12     3     2     1  0.49871598E+01  0.94867694E+00 -0.97400048E+00
    12     3     3     1  0.56949663E+01  0.91301295E+00  0.95551711E+00
    12     3     4     1  0.16012568E+02  0.30229041E-01 -0.17386501E+00
    12     4     1     1  0.58070471E+01  0.15202440E+00 -0.38990306E+00
    12     4     2     1  0.59242879E+01  0.26611632E+01 -0.16313072E+01
    12     4     3     1  0.66320944E+01  0.13520641E+00  0.36770424E+00
    12     4     4     1  0.16949696E+02  0.75254065E-04  0.86749101E-02
    12     5     1     1  0.81443534E+01  0.21917245E+00  0.46815857E+00
    12     5     2     1  0.82615942E+01  0.36574121E+00 -0.60476542E+00
    12     5     3     1  0.89694007E+01  0.55942427E+00 -0.74794670E+00
    12     5     4     1  0.19287003E+02  0.12592251E-06 -0.35485561E-03
    12     6     1     1  0.96115897E+01  0.54966286E+00 -0.74139252E+00
    12     6     2     1  0.97288305E+01  0.21258047E-01  0.14580139E+00
    12     6     3     1  0.10436637E+02  0.16437335E+00 -0.40542984E+00
    12     6     4     1  0.20754239E+02  0.35665140E-04  0.59720298E-02
    13     1     1     1  0.37331418E+01  0.32783185E+01  0.18106127E+01
    13     1     2     1  0.43651349E+01  0.13302547E+01 -0.11533667E+01
    13     1     3     1  0.55842177E+01  0.52903102E+00 -0.72734519E+00
    13     1     4     1  0.14366593E+02  0.18689051E-01  0.13670790E+00
    13     2     1     1  0.51181865E+01  0.37990567E+00  0.61636489E+00
    13     2     2     1  0.57501796E+01  0.93358896E-01 -0.30554688E+00
    13     2     3     1  0.69692625E+01  0.35093081E-01  0.18733147E+00
    13     2     4     1  0.15751637E+02  0.17137553E-01 -0.13091048E+00
    13     3     1     1  0.57014036E+01  0.80270240E-01 -0.28332003E+00
    13     3     2     1  0.63333968E+01  0.20266770E+00 -0.45018629E+00
    13     3     3     1  0.75524796E+01  0.11086423E+00 -0.33296280E+00
    13     3     4     1  0.16334855E+02  0.34114652E-02  0.58407749E-01
    13     4     1     1  0.64855520E+01  0.13932271E+01  0.11803504E+01
    13     4     2     1  0.71175451E+01  0.76634682E+00 -0.87541237E+00
    13     4     3     1  0.83366279E+01  0.28268154E+00 -0.53167804E+00
    13     4     4     1  0.17119003E+02  0.21829662E-02  0.46722223E-01
    13     5     1     1  0.84695624E+01  0.51034997E+00 -0.71438783E+00
    13     5     2     1  0.91015555E+01  0.61174883E-04 -0.78214374E-02
    13     5     3     1  0.10320638E+02  0.27476601E+00 -0.52418127E+00
    13     5     4     1  0.19103013E+02  0.60635331E-03  0.24624242E-01
    13     6     1     1  0.98992860E+01  0.98756592E-01  0.31425562E+00
    13     6     2     1  0.10531279E+02  0.25416816E+00  0.50415093E+00
    13     6     3     1  0.11750362E+02  0.43091878E-01 -0.20758583E+00
    13     6     4     1  0.20532737E+02  0.17621999E-03  0.13274788E-01
    14     1     1     1  0.43265088E+01  0.38938631E-01  0.19732874E+00
    14     1     2     1  0.50331937E+01  0.43086767E-01 -0.20757352E+00
    14     1     3     1  0.75574427E+01  0.14634505E+00  0.38255072E+00
    14     1     4     1  0.14070194E+02  0.27640917E-01 -0.16625558E+00
    14     2     1     1  0.54278250E+01  0.62100940E-01 -0.24920060E+00
    14     2     2     1  0.61345099E+01  0.35735312E-04  0.59779020E-02
    14     2     3     1  0.86587590E+01  0.87935781E-02  0.93774080E-01
    14     2     4     1  0.15171510E+02  0.12156315E-01 -0.11025568E+00
    14     3     1     1  0.64326213E+01  0.83725823E-02 -0.91501816E-01
    14     3     2     1  0.71393062E+01  0.13091409E-01  0.11441769E+00
    14     3     3     1  0.96635553E+01  0.46002854E-02  0.67825404E-01
    14     3     4     1  0.16176306E+02  0.10347184E-02 -0.32167039E-01
    14     4     1     1  0.70879738E+01  0.11572029E+01 -0.10757336E+01
    14     4     2     1  0.77946587E+01  0.62254541E+00  0.78901547E+00
    14     4     3     1  0.10318908E+02  0.10812292E+00 -0.32882050E+00
    14     4     4     1  0.16831659E+02  0.13192553E-02  0.36321554E-01
    14     5     1     1  0.98731627E+01  0.26549325E+00  0.51526037E+00
    14     5     2     1  0.10579848E+02  0.34120606E-01  0.18471764E+00
    14     5     3     1  0.13104097E+02  0.73960999E-01 -0.27195772E+00
    14     5     4     1  0.19616848E+02  0.56577932E-03  0.23786116E-01
    14     6     1     1  0.11117026E+02  0.74609077E-02 -0.86376546E-01
    14     6     2     1  0.11823710E+02  0.86346357E-01 -0.29384751E+00
    14     6     3     1  0.14347959E+02  0.58528117E-01 -0.24192585E+00
    14     6     4     1  0.20860710E+02  0.82552251E-03  0.28731907E-01
    15     1     1     1  0.45741060E+01  0.73096634E-01 -0.27036389E+00
    15     1     2     1  0.52281499E+01  0.20317839E-01 -0.14254066E+00
    15     1     3     1  0.90427361E+01  0.42482079E-01 -0.20611181E+00
    15     1     4     1  0.13278737E+02  0.45211292E-01  0.21262947E+00
    15     2     1     1  0.56416486E+01  0.73106034E-02 -0.85502067E-01
    15     2     2     1  0.62956925E+01  0.14051468E+00 -0.37485288E+00
    15     2     3     1  0.10110279E+02  0.76641733E-02  0.87545264E-01
    15     2     4     1  0.14346280E+02  0.91000948E-02 -0.95394417E-01
    15     3     1     1  0.66479197E+01  0.60315336E-01  0.24559181E+00
    15     3     2     1  0.73019636E+01  0.20333936E-01 -0.14259711E+00
    15     3     3     1  0.11116550E+02  0.12240545E-02 -0.34986491E-01
    15     3     4     1  0.15352551E+02  0.18591609E-02  0.43117988E-01
    15     4     1     1  0.84745885E+01  0.32932542E+00 -0.57386882E+00
    15     4     2     1  0.91286324E+01  0.37635332E+00 -0.61347642E+00
    15     4     3     1  0.12943219E+02  0.39253890E-01  0.19812594E+00
    15     4     4     1  0.17179220E+02  0.12335747E-02 -0.35122282E-01
    15     5     1     1  0.11221956E+02  0.90121817E-01  0.30020296E+00
    15     5     2     1  0.11876000E+02  0.22682457E-02 -0.47626103E-01
    15     5     3     1  0.15690586E+02  0.16857791E-01  0.12983756E+00
    15     5     4     1  0.19926587E+02  0.29849037E-04  0.54634273E-02
    15     6     1     1  0.11842979E+02  0.43701875E-01  0.20904994E+00
    15     6     2     1  0.12497023E+02  0.26271178E-02 -0.51255417E-01
    15     6     3     1  0.16311610E+02  0.46484193E-02  0.68179317E-01
    15     6     4     1  0.20547610E+02  0.27627738E-02 -0.52562095E-01
    16     1     1     1  0.46351955E+01  0.73411068E-01  0.27094477E+00
    16     1     2     1  0.53837982E+01  0.67295285E-01  0.25941335E+00
    16     1     3     1  0.10024423E+02  0.29027744E-02  0.53877402E-01
    16     1     4     1  0.12639337E+02  0.71997508E-01 -0.26832351E+00
    16     2     1     1  0.56025360E+01  0.32766757E-02 -0.57242254E-01
    16     2     2     1  0.63511387E+01  0.25912247E+00  0.50904074E+00
    16     2     3     1  0.10991763E+02  0.13612047E-02 -0.36894508E-01
    16     2     4     1  0.13606677E+02  0.69380803E-02  0.83295140E-01
    16     3     1     1  0.65416386E+01  0.15232521E+00 -0.39028863E+00
    16     3     2     1  0.72902413E+01  0.57135680E-04  0.75588147E-02
    16     3     3     1  0.11930866E+02  0.18728411E-03  0.13685178E-01
    16     3     4     1  0.14545780E+02  0.37794780E-02 -0.61477459E-01
    16     4     1     1  0.10103488E+02  0.34470923E-01  0.18566347E+00
    16     4     2     1  0.10852090E+02  0.18628270E+00  0.43160479E+00
    16     4     3     1  0.15492715E+02  0.17242776E-01 -0.13131175E+00
    16     4     4     1  0.18107629E+02  0.20482369E-02  0.45257452E-01
    16     5     1     1  0.11174334E+02  0.49221619E-01  0.22185946E+00
    16     5     2     1  0.11922937E+02  0.15918968E-06  0.39898582E-03
    16     5     3     1  0.16563561E+02  0.26210118E-02  0.51195819E-01
