# neig  =     3072
# vol   =  0.138294347E+06
# nspin, nkpt, ncb, nvb =        1     512       2       3
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2          dipole
    20     1     1     1  0.50085525E+01 -0.13847513E+01  0.63933039E+01  0.38836369E+00  0.62318833E+00
    20     1     2     1  0.50085525E+01 -0.18124793E+01  0.68210318E+01  0.98043394E+00 -0.99016864E+00
    20     1     3     1  0.50085525E+01 -0.44483802E+01  0.94569327E+01  0.61501857E-01 -0.24799568E+00
    20     2     1     1  0.64523189E+01 -0.13847513E+01  0.78370702E+01  0.13291815E+01  0.11529013E+01
    20     2     2     1  0.64523189E+01 -0.18124793E+01  0.82647982E+01  0.26513699E+01 -0.16283028E+01
    20     2     3     1  0.64523189E+01 -0.44483802E+01  0.10900699E+02  0.40491357E-01  0.20122464E+00
    21     1     1     1  0.52466180E+01 -0.13864048E+01  0.66330228E+01  0.69380313E-02  0.83294846E-01
    21     1     2     1  0.52466180E+01 -0.24637711E+01  0.77103891E+01  0.72440972E-01 -0.26914861E+00
    21     1     3     1  0.52466180E+01 -0.57456135E+01  0.10992232E+02  0.30765160E-01  0.17540000E+00
    21     2     1     1  0.80294183E+01 -0.13864048E+01  0.94158231E+01  0.79901932E-01 -0.28266930E+00
    21     2     2     1  0.80294183E+01 -0.24637711E+01  0.10493189E+02  0.99561874E+00  0.99780697E+00
    21     2     3     1  0.80294183E+01 -0.57456135E+01  0.13775032E+02  0.17913005E-03  0.13383947E-01
    22     1     1     1  0.56249420E+01 -0.12434668E+01  0.68684087E+01  0.47098489E-03  0.21702186E-01
    22     1     2     1  0.56249420E+01 -0.28180782E+01  0.84430201E+01  0.16470184E+00 -0.40583474E+00
    22     1     3     1  0.56249420E+01 -0.57720450E+01  0.11396987E+02  0.59060885E-04  0.76851080E-02
    22     2     1     1  0.86147290E+01 -0.12434668E+01  0.98581958E+01  0.55254917E-02 -0.74333651E-01
    22     2     2     1  0.86147290E+01 -0.28180782E+01  0.11432807E+02  0.12863052E-01 -0.11341540E+00
    22     2     3     1  0.86147290E+01 -0.57720450E+01  0.14386774E+02  0.59793026E-02 -0.77325950E-01
    23     1     1     1  0.61222645E+01 -0.78415211E+00  0.69064166E+01  0.83112294E-04 -0.91165944E-02
    23     1     2     1  0.61222645E+01 -0.23984438E+01  0.85207083E+01  0.10556927E+00  0.32491425E+00
    23     1     3     1  0.61222645E+01 -0.49519474E+01  0.11074212E+02  0.10308437E-03 -0.10153047E-01
    23     2     1     1  0.77350268E+01 -0.78415211E+00  0.85191790E+01  0.82771281E+00 -0.90978724E+00
    23     2     2     1  0.77350268E+01 -0.23984438E+01  0.10133471E+02  0.23026519E+00 -0.47985955E+00
    23     2     3     1  0.77350268E+01 -0.49519474E+01  0.12686974E+02  0.12451779E-01 -0.11158754E+00
    24     1     1     1  0.59732351E+01 -0.27896432E+00  0.62521994E+01  0.24751345E+01 -0.15732560E+01
    24     1     2     1  0.59732351E+01 -0.10627000E+01  0.70359352E+01  0.19342084E+01 -0.13907582E+01
    24     1     3     1  0.59732351E+01 -0.40438068E+01  0.10017042E+02  0.20663370E-02  0.45456979E-01
    24     2     1     1  0.68835089E+01 -0.27896432E+00  0.71624733E+01  0.26540656E+01 -0.16291303E+01
    24     2     2     1  0.68835089E+01 -0.10627000E+01  0.79462090E+01  0.43989565E+00 -0.66324630E+00
    24     2     3     1  0.68835089E+01 -0.40438068E+01  0.10927316E+02  0.33738076E-02  0.58084487E-01
    25     1     1     1  0.49116912E+01 -0.43012661E+00  0.53418178E+01  0.19413703E+02 -0.44060984E+01
    25     1     2     1  0.49116912E+01 -0.80676722E+00  0.57184584E+01  0.25489230E+01 -0.15965347E+01
    25     1     3     1  0.49116912E+01 -0.49963978E+01  0.99080890E+01  0.84665261E-02  0.92013728E-01
    25     2     1     1  0.70721375E+01 -0.43012661E+00  0.75022641E+01  0.33980037E-01 -0.18433675E+00
    25     2     2     1  0.70721375E+01 -0.80676722E+00  0.78789047E+01  0.47618509E+01  0.21821666E+01
    25     2     3     1  0.70721375E+01 -0.49963978E+01  0.12068535E+02  0.25434354E-02 -0.50432484E-01
    26     1     1     1  0.59128818E+01 -0.53878444E+00  0.64516662E+01  0.10758001E+00  0.32799392E+00
    26     1     2     1  0.59128818E+01 -0.13124479E+01  0.72253296E+01  0.89324013E-02 -0.94511382E-01
    26     1     3     1  0.59128818E+01 -0.46732614E+01  0.10586143E+02  0.30743245E-02 -0.55446592E-01
    26     2     1     1  0.69331904E+01 -0.53878444E+00  0.74719749E+01  0.44315064E+01  0.21051144E+01
    26     2     2     1  0.69331904E+01 -0.13124479E+01  0.82456383E+01  0.65769225E+00  0.81098228E+00
    26     2     3     1  0.69331904E+01 -0.46732614E+01  0.11606452E+02  0.16729175E-01  0.12934131E+00
    27     1     1     1  0.50889019E+01 -0.13778184E+01  0.64667203E+01  0.48187079E+00  0.69416914E+00
    27     1     2     1  0.50889019E+01 -0.18468488E+01  0.69357507E+01  0.12356474E+01 -0.11115968E+01
    27     1     3     1  0.50889019E+01 -0.44997873E+01  0.95886892E+01  0.37777072E-02 -0.61463055E-01
    27     2     1     1  0.66239327E+01 -0.13778184E+01  0.80017511E+01  0.29355836E+00  0.54181026E+00
    27     2     2     1  0.66239327E+01 -0.18468488E+01  0.84707815E+01  0.14650256E+01 -0.12103824E+01
    27     2     3     1  0.66239327E+01 -0.44997873E+01  0.11123720E+02  0.36356822E+00  0.60296619E+00
    28     1     1     1  0.44002995E+01 -0.17020903E+01  0.61023898E+01  0.11344111E+02  0.33681020E+01
    28     1     2     1  0.44002995E+01 -0.18685044E+01  0.62688038E+01  0.55565179E-01  0.23572267E+00
    28     1     3     1  0.44002995E+01 -0.53942326E+01  0.97945320E+01  0.73254236E-02 -0.85588688E-01
    28     2     1     1  0.54224755E+01 -0.17020903E+01  0.71245659E+01  0.38040441E+01 -0.19503959E+01
    28     2     2     1  0.54224755E+01 -0.18685044E+01  0.72909799E+01  0.53718063E-01 -0.23177157E+00
    28     2     3     1  0.54224755E+01 -0.53942326E+01  0.10816708E+02  0.24383760E+00  0.49379915E+00
    29     1     1     1  0.48396653E+01 -0.19534109E+01  0.67930762E+01  0.29198712E-02 -0.54035833E-01
    29     1     2     1  0.48396653E+01 -0.21001826E+01  0.69398479E+01  0.91921774E-01 -0.30318604E+00
    29     1     3     1  0.48396653E+01 -0.63393366E+01  0.11179002E+02  0.43139769E-01 -0.20770115E+00
    29     2     1     1  0.54718648E+01 -0.19534109E+01  0.74252757E+01  0.17096015E+00 -0.41347327E+00
    29     2     2     1  0.54718648E+01 -0.21001826E+01  0.75720474E+01  0.44653682E+01 -0.21131418E+01
    29     2     3     1  0.54718648E+01 -0.63393366E+01  0.11811201E+02  0.82667763E-01  0.28752002E+00
    30     1     1     1  0.51956673E+01 -0.17001906E+01  0.68958580E+01  0.12710948E-02 -0.35652417E-01
    30     1     2     1  0.51956673E+01 -0.27454528E+01  0.79411201E+01  0.13667866E+00  0.36970077E+00
    30     1     3     1  0.51956673E+01 -0.65162640E+01  0.11711931E+02  0.27164549E-02  0.52119621E-01
    30     2     1     1  0.76834751E+01 -0.17001906E+01  0.93836658E+01  0.50884976E-02 -0.71333706E-01
    30     2     2     1  0.76834751E+01 -0.27454528E+01  0.10428928E+02  0.70514332E+00 -0.83972812E+00
    30     2     3     1  0.76834751E+01 -0.65162640E+01  0.14199739E+02  0.64770350E-01  0.25450020E+00
    31     1     1     1  0.56942941E+01 -0.12556412E+01  0.69499353E+01  0.48484148E-02 -0.69630559E-01
    31     1     2     1  0.56942941E+01 -0.26088817E+01  0.83031758E+01  0.13815567E+00 -0.37169297E+00
    31     1     3     1  0.56942941E+01 -0.57912158E+01  0.11485510E+02  0.12645897E-03 -0.11245398E-01
    31     2     1     1  0.81719683E+01 -0.12556412E+01  0.94276095E+01  0.10748349E+01  0.10367425E+01
    31     2     2     1  0.81719683E+01 -0.26088817E+01  0.10780850E+02  0.24605067E+00  0.49603495E+00
    31     2     3     1  0.81719683E+01 -0.57912158E+01  0.13963184E+02  0.20154134E-02  0.44893355E-01
    32     1     1     1  0.57904477E+01 -0.63062396E+00  0.64210717E+01  0.19804420E+01 -0.14072818E+01
    32     1     2     1  0.57904477E+01 -0.12692252E+01  0.70596729E+01  0.11355996E+01 -0.10656451E+01
    32     1     3     1  0.57904477E+01 -0.54941409E+01  0.11284589E+02  0.49713535E-02  0.70507826E-01
    32     2     1     1  0.68633117E+01 -0.63062396E+00  0.74939356E+01  0.34405354E+01 -0.18548680E+01
    32     2     2     1  0.68633117E+01 -0.12692252E+01  0.81325369E+01  0.91347772E+00 -0.95576029E+00
    32     2     3     1  0.68633117E+01 -0.54941409E+01  0.12357453E+02  0.64412487E-02  0.80257390E-01
    33     1     1     1  0.48214214E+01 -0.61280797E+00  0.54342293E+01  0.21135746E+02  0.45973629E+01
    33     1     2     1  0.48214214E+01 -0.79570260E+00  0.56171240E+01  0.23602220E+00 -0.48582116E+00
    33     1     3     1  0.48214214E+01 -0.57934219E+01  0.10614843E+02  0.51745886E-03 -0.22747722E-01
    33     2     1     1  0.69946290E+01 -0.61280797E+00  0.76074370E+01  0.63055648E+00  0.79407586E+00
    33     2     2     1  0.69946290E+01 -0.79570260E+00  0.77903316E+01  0.50395010E+01  0.22448833E+01
    33     2     3     1  0.69946290E+01 -0.57934219E+01  0.12788051E+02  0.51892662E-04  0.72036561E-02
    34     1     1     1  0.58656570E+01 -0.77195466E+00  0.66376117E+01  0.49592417E+00  0.70421884E+00
    34     1     2     1  0.58656570E+01 -0.14372174E+01  0.73028744E+01  0.87141746E-01 -0.29519781E+00
    34     1     3     1  0.58656570E+01 -0.57705684E+01  0.11636225E+02  0.26009911E-02  0.50999913E-01
    34     2     1     1  0.68351314E+01 -0.77195466E+00  0.76070861E+01  0.36074076E+01 -0.18993177E+01
    34     2     2     1  0.68351314E+01 -0.14372174E+01  0.82723489E+01  0.10349634E+01  0.10173315E+01
    34     2     3     1  0.68351314E+01 -0.57705684E+01  0.12605700E+02  0.75651288E-03  0.27504779E-01
    35     1     1     1  0.53039887E+01 -0.13756090E+01  0.66795977E+01  0.23263768E-01  0.15252465E+00
    35     1     2     1  0.53039887E+01 -0.24572987E+01  0.77612874E+01  0.21268928E+00  0.46118248E+00
    35     1     3     1  0.53039887E+01 -0.57332249E+01  0.11037214E+02  0.21949047E-01 -0.14815211E+00
    35     2     1     1  0.83372638E+01 -0.13756090E+01  0.97128728E+01  0.17244329E-01  0.13131766E+00
    35     2     2     1  0.83372638E+01 -0.24572987E+01  0.10794562E+02  0.24901612E+00 -0.49901515E+00
    35     2     3     1  0.83372638E+01 -0.57332249E+01  0.14070489E+02  0.15313233E+00 -0.39132126E+00
    36     1     1     1  0.48743047E+01 -0.19211718E+01  0.67954765E+01  0.98870548E-02  0.99433670E-01
    36     1     2     1  0.48743047E+01 -0.21319583E+01  0.70062630E+01  0.39519671E+00  0.62864673E+00
    36     1     3     1  0.48743047E+01 -0.63224605E+01  0.11196765E+02  0.48663413E-01  0.22059785E+00
    36     2     1     1  0.56659198E+01 -0.19211718E+01  0.75870916E+01  0.11164862E-01  0.10566391E+00
    36     2     2     1  0.56659198E+01 -0.21319583E+01  0.77978781E+01  0.31486189E+01  0.17744348E+01
    36     2     3     1  0.56659198E+01 -0.63224605E+01  0.11988380E+02  0.10755180E+00 -0.32795091E+00
    37     1     1     1  0.44687142E+01 -0.19158018E+01  0.63845160E+01  0.15252472E+02 -0.39054413E+01
    37     1     2     1  0.44687142E+01 -0.19832162E+01  0.64519304E+01  0.17705638E-01 -0.13306253E+00
    37     1     3     1  0.44687142E+01 -0.68998152E+01  0.11368529E+02  0.53729299E-01 -0.23179581E+00
    37     2     1     1  0.47157191E+01 -0.19158018E+01  0.66315209E+01  0.45412651E+00  0.67388909E+00
    37     2     2     1  0.47157191E+01 -0.19832162E+01  0.66989353E+01  0.98497037E-03  0.31384238E-01
    37     2     3     1  0.47157191E+01 -0.68998152E+01  0.11615534E+02  0.11826134E+00  0.34389146E+00
    38     1     1     1  0.48104292E+01 -0.18142166E+01  0.66246458E+01  0.54096999E-01  0.23258762E+00
    38     1     2     1  0.48104292E+01 -0.21869164E+01  0.69973456E+01  0.94430808E+00  0.97175515E+00
    38     1     3     1  0.48104292E+01 -0.60028004E+01  0.10813230E+02  0.34512064E-01 -0.18577423E+00
    38     2     1     1  0.56795760E+01 -0.18142166E+01  0.74937926E+01  0.74182160E-01 -0.27236402E+00
    38     2     2     1  0.56795760E+01 -0.21869164E+01  0.78664924E+01  0.32778682E+01 -0.18104884E+01
    38     2     3     1  0.56795760E+01 -0.60028004E+01  0.11682376E+02  0.16447318E+00 -0.40555293E+00
    39     1     1     1  0.53615883E+01 -0.13118732E+01  0.66734615E+01  0.40483796E-01 -0.20120585E+00
    39     1     2     1  0.53615883E+01 -0.22682985E+01  0.76298868E+01  0.24531595E+00  0.49529380E+00
    39     1     3     1  0.53615883E+01 -0.55069074E+01  0.10868496E+02  0.22566873E-01  0.15022274E+00
    39     2     1     1  0.81802619E+01 -0.13118732E+01  0.94921351E+01  0.75233015E-02  0.86736967E-01
    39     2     2     1  0.81802619E+01 -0.22682985E+01  0.10448560E+02  0.26978735E+00  0.51941058E+00
    39     2     3     1  0.81802619E+01 -0.55069074E+01  0.13687169E+02  0.19121243E+00 -0.43727844E+00
    40     1     1     1  0.57040321E+01 -0.70125598E+00  0.64052880E+01  0.15298751E+01 -0.12368812E+01
    40     1     2     1  0.57040321E+01 -0.13141056E+01  0.70181377E+01  0.31777092E+00 -0.56371174E+00
    40     1     3     1  0.57040321E+01 -0.56096256E+01  0.11313658E+02  0.25813829E-02 -0.50807311E-01
    40     2     1     1  0.68951661E+01 -0.70125598E+00  0.75964220E+01  0.42899905E+01 -0.20712292E+01
    40     2     2     1  0.68951661E+01 -0.13141056E+01  0.82092717E+01  0.90050959E+00 -0.94895184E+00
