  0.00000000E+00 -0.11564666E+02
  0.13222140E-01 -0.11564074E+02
  0.26444280E-01 -0.11562301E+02
  0.39666420E-01 -0.11559350E+02
  0.52888559E-01 -0.11555227E+02
  0.66110699E-01 -0.11549940E+02
  0.79332839E-01 -0.11543500E+02
  0.92554979E-01 -0.11535919E+02
  0.10577712E+00 -0.11527212E+02
  0.11899926E+00 -0.11517396E+02
  0.13222140E+00 -0.11506491E+02
  0.14544354E+00 -0.11494517E+02
  0.15866568E+00 -0.11481499E+02
  0.17188782E+00 -0.11467463E+02
  0.18510996E+00 -0.11452440E+02
  0.19833210E+00 -0.11436461E+02
  0.21155424E+00 -0.11419561E+02
  0.22477638E+00 -0.11401780E+02
  0.23799852E+00 -0.11383158E+02
  0.25122066E+00 -0.11363741E+02
  0.26444280E+00 -0.11343579E+02
  0.27766494E+00 -0.11322726E+02
  0.29088708E+00 -0.11301240E+02
  0.30410922E+00 -0.11279184E+02
  0.31733136E+00 -0.11256628E+02
  0.33055350E+00 -0.11233645E+02
  0.34377564E+00 -0.11210318E+02
  0.35699778E+00 -0.11186733E+02
  0.37021992E+00 -0.11162986E+02
  0.38344206E+00 -0.11139180E+02
  0.39666420E+00 -0.11115425E+02
  0.40988634E+00 -0.11091844E+02
  0.42310847E+00 -0.11068565E+02
  0.43633061E+00 -0.11045729E+02
  0.44955275E+00 -0.11023486E+02
  0.46277489E+00 -0.11001996E+02
  0.47599703E+00 -0.10981430E+02
  0.48921917E+00 -0.10961965E+02
  0.50244131E+00 -0.10943783E+02
  0.51566345E+00 -0.10927072E+02
  0.52888559E+00 -0.10912015E+02
  0.54210773E+00 -0.10898786E+02
  0.55532987E+00 -0.10887544E+02
  0.56855201E+00 -0.10878424E+02
  0.58177415E+00 -0.10871529E+02
  0.59499629E+00 -0.10866921E+02
  0.60821843E+00 -0.10864614E+02
  0.62144057E+00 -0.10864576E+02
  0.63466271E+00 -0.10866723E+02
  0.64788485E+00 -0.10870926E+02
  0.66110699E+00 -0.10877014E+02
  0.67432913E+00 -0.10884787E+02
  0.68755127E+00 -0.10894020E+02
  0.70077341E+00 -0.10904477E+02
  0.71399555E+00 -0.10915915E+02
  0.72721769E+00 -0.10928093E+02
  0.74043983E+00 -0.10940775E+02
  0.75366197E+00 -0.10953739E+02
  0.76688411E+00 -0.10966772E+02
  0.78010625E+00 -0.10979677E+02
  0.79332839E+00 -0.10992270E+02
  0.80655053E+00 -0.11004384E+02
  0.81977267E+00 -0.11015863E+02
  0.83299481E+00 -0.11026566E+02
  0.84621695E+00 -0.11036363E+02
  0.85943909E+00 -0.11045136E+02
  0.87266123E+00 -0.11052777E+02
  0.88588337E+00 -0.11059191E+02
  0.89910551E+00 -0.11064286E+02
  0.91232765E+00 -0.11067985E+02
  0.92554979E+00 -0.11070213E+02
  0.93877193E+00 -0.11070906E+02
  0.95199407E+00 -0.11070005E+02
  0.96521621E+00 -0.11068143E+02
  0.97843835E+00 -0.11065687E+02
  0.99166049E+00 -0.11061521E+02
  0.10048826E+01 -0.11055610E+02
  0.10181048E+01 -0.11047931E+02
  0.10313269E+01 -0.11038500E+02
  0.10445490E+01 -0.11028098E+02
  0.10577712E+01 -0.11052196E+02
  0.10709933E+01 -0.11083193E+02
  0.10842155E+01 -0.11112733E+02
  0.10974376E+01 -0.11140715E+02
  0.11106597E+01 -0.11167111E+02
  0.11238819E+01 -0.11191900E+02
  0.11371040E+01 -0.11215069E+02
  0.11503262E+01 -0.11236609E+02
  0.11635483E+01 -0.11256513E+02
  0.11767704E+01 -0.11274777E+02
  0.11899926E+01 -0.11291400E+02
  0.12032147E+01 -0.11306384E+02
  0.12164369E+01 -0.11319734E+02
  0.12296590E+01 -0.11331457E+02
  0.12428811E+01 -0.11341563E+02
  0.12561033E+01 -0.11350062E+02
  0.12693254E+01 -0.11356972E+02
  0.12825476E+01 -0.11362308E+02
  0.12957697E+01 -0.11366092E+02
  0.13089918E+01 -0.11368346E+02
  0.13222140E+01 -0.11369097E+02
  0.13354361E+01 -0.11368348E+02
  0.13486583E+01 -0.11366157E+02
  0.13618804E+01 -0.11362563E+02
  0.13751025E+01 -0.11357606E+02
  0.13883247E+01 -0.11351329E+02
  0.14015468E+01 -0.11343780E+02
  0.14147690E+01 -0.11335008E+02
  0.14279911E+01 -0.11325068E+02
  0.14412132E+01 -0.11314015E+02
  0.14544354E+01 -0.11301909E+02
  0.14676575E+01 -0.11288813E+02
  0.14808797E+01 -0.11274794E+02
  0.14941018E+01 -0.11259924E+02
  0.15073239E+01 -0.11244280E+02
  0.15205461E+01 -0.11227955E+02
  0.15337682E+01 -0.11211068E+02
  0.15469904E+01 -0.11193829E+02
  0.15602125E+01 -0.11176893E+02
  0.15734346E+01 -0.11166257E+02
  0.15866568E+01 -0.11187908E+02
  0.15998789E+01 -0.11219802E+02
  0.16131011E+01 -0.11252010E+02
  0.16263232E+01 -0.11283658E+02
  0.16395453E+01 -0.11314535E+02
  0.16527675E+01 -0.11344546E+02
  0.16659896E+01 -0.11373633E+02
  0.16792118E+01 -0.11401753E+02
  0.16924339E+01 -0.11428868E+02
  0.17056560E+01 -0.11454948E+02
  0.17188782E+01 -0.11479962E+02
  0.17321003E+01 -0.11503885E+02
  0.17453225E+01 -0.11526694E+02
  0.17585446E+01 -0.11548364E+02
  0.17717667E+01 -0.11568876E+02
  0.17849889E+01 -0.11588209E+02
  0.17982110E+01 -0.11606346E+02
  0.18114332E+01 -0.11623270E+02
  0.18246553E+01 -0.11638965E+02
  0.18378774E+01 -0.11653416E+02
  0.18510996E+01 -0.11666610E+02
  0.18643217E+01 -0.11678534E+02
  0.18775439E+01 -0.11689177E+02
  0.18907660E+01 -0.11698527E+02
  0.19039881E+01 -0.11706577E+02
  0.19172103E+01 -0.11713318E+02
  0.19304324E+01 -0.11718743E+02
  0.19436546E+01 -0.11722846E+02
  0.19568767E+01 -0.11725624E+02
  0.19700988E+01 -0.11727072E+02
  0.19833210E+01 -0.11727190E+02
  0.19964827E+01 -0.11726370E+02
  0.20096444E+01 -0.11723912E+02
  0.20228062E+01 -0.11719823E+02
  0.20359679E+01 -0.11714117E+02
  0.20491296E+01 -0.11706811E+02
  0.20622914E+01 -0.11697927E+02
  0.20754531E+01 -0.11687494E+02
  0.20886149E+01 -0.11675545E+02
  0.21017766E+01 -0.11662118E+02
  0.21149383E+01 -0.11647255E+02
  0.21281001E+01 -0.11631006E+02
  0.21412618E+01 -0.11613423E+02
  0.21544235E+01 -0.11594564E+02
  0.21675853E+01 -0.11574490E+02
  0.21807470E+01 -0.11553266E+02
  0.21939087E+01 -0.11530964E+02
  0.22070705E+01 -0.11507656E+02
  0.22202322E+01 -0.11483420E+02
  0.22333939E+01 -0.11458338E+02
  0.22465557E+01 -0.11432494E+02
  0.22597174E+01 -0.11405978E+02
  0.22728791E+01 -0.11378885E+02
  0.22860409E+01 -0.11351314E+02
  0.22992026E+01 -0.11323371E+02
  0.23123643E+01 -0.11295171E+02
  0.23255261E+01 -0.11266834E+02
  0.23386878E+01 -0.11238493E+02
  0.23518495E+01 -0.11210288E+02
  0.23650113E+01 -0.11182373E+02
  0.23781730E+01 -0.11154915E+02
  0.23913347E+01 -0.11128095E+02
  0.24044965E+01 -0.11102106E+02
  0.24176582E+01 -0.11077156E+02
  0.24308199E+01 -0.11053463E+02
  0.24439817E+01 -0.11031257E+02
  0.24571434E+01 -0.11010770E+02
  0.24703052E+01 -0.10992236E+02
  0.24834669E+01 -0.10975877E+02
  0.24966286E+01 -0.10961903E+02
  0.25097904E+01 -0.10950492E+02
  0.25229521E+01 -0.10941790E+02
  0.25361138E+01 -0.10935896E+02
  0.25492756E+01 -0.10932860E+02
  0.25624373E+01 -0.10932680E+02
  0.25755990E+01 -0.10935302E+02
  0.25887608E+01 -0.10940622E+02
  0.26019225E+01 -0.10948497E+02
  0.26150842E+01 -0.10958753E+02
  0.26282460E+01 -0.10971189E+02
  0.26414077E+01 -0.10985591E+02
  0.26545694E+01 -0.11001739E+02
  0.26677312E+01 -0.11019410E+02
  0.26808929E+01 -0.11038387E+02
  0.26940546E+01 -0.11058460E+02
  0.27072164E+01 -0.11079430E+02
  0.27203781E+01 -0.11101111E+02
  0.27335398E+01 -0.11123327E+02
  0.27467016E+01 -0.11145919E+02
  0.27598633E+01 -0.11168736E+02
  0.27730250E+01 -0.11191643E+02
  0.27861868E+01 -0.11214516E+02
  0.27993485E+01 -0.11237240E+02
  0.28125102E+01 -0.11259711E+02
  0.28256720E+01 -0.11281835E+02
  0.28388337E+01 -0.11303524E+02
  0.28519955E+01 -0.11324701E+02
  0.28651572E+01 -0.11345293E+02
